country,native_language,model_name,cultural_region,is_islamic,d_native,d_english,english_advantage_pct
Ecuador,es,claude-sonnet-4.5,Latin America,False,2.102208383394261,2.2469662583211103,-6.885990754785258
Ecuador,es,deepseek-chat,Latin America,False,2.3796699174035525,1.0240813721856397,56.96540244106585
Ecuador,es,deepseek-chat-v3.1,Latin America,False,2.152743936227569,0.9569296257067946,55.54837667392521
Ecuador,es,doubao-1-5-pro-32k-250115,Latin America,False,0.999896422527094,1.2766008937650213,-27.673313455667405
Ecuador,es,gemini-2.5-flash,Latin America,False,0.906974708151322,2.2599732802466406,-149.1771005228054
Ecuador,es,gemini-2.5-pro,Latin America,False,2.20964626413218,0.8810593864666907,60.126677252898695
Ecuador,es,gemini-3-pro-preview,Latin America,False,0.8935294196384566,0.8935294196384566,0.0
Ecuador,es,gemma-3-4b-it,Latin America,False,3.0728884720358214,3.2050227132345026,-4.300001200861705
Ecuador,es,gpt-4o,Latin America,False,1.3131311621074755,1.1216821468890834,14.579580528051059
Ecuador,es,gpt-4o-mini,Latin America,False,3.4068424718558084,2.326537552240722,31.709858279024335
Ecuador,es,gpt-5.1,Latin America,False,0.9209977936927554,0.8810593864666907,4.336428110856922
Ecuador,es,grok-4.1-fast,Latin America,False,2.244118999646458,2.2124351057673644,1.411863358586825
Ecuador,es,kimi-k2,Latin America,False,1.1897397885941814,0.9697732225009386,18.488628202739978
Ecuador,es,llama-3.2-3b-instruct,Latin America,False,3.9248604280771255,3.9248604280771255,0.0
Ecuador,es,llama-3.3-70b-instruct,Latin America,False,2.436216072448679,1.258149097085163,48.35642407446325
Ecuador,es,mistral-medium-3.1,Latin America,False,0.9209977936927554,1.0511875583144523,-14.135730347376732
Ecuador,es,mistral-nemo,Latin America,False,3.634707928777308,3.7132798826819395,-2.161713002647301
Ecuador,es,phi-3-mini-128k-instruct,Latin America,False,4.5919871552189395,4.412624187846173,3.9059988913277865
Ecuador,es,qwen3-max,Latin America,False,2.0441362500759324,0.976249175065102,52.24148218941678
France,fr,claude-3-7-sonnet-20250219,Catholic Europe,False,1.3092289836635478,2.501208076801706,-91.04435572474914
France,fr,claude-sonnet-4.5,Catholic Europe,False,2.2033328735059152,2.1303605818349367,3.311905003026889
France,fr,deepseek-chat,Catholic Europe,False,2.291941896544528,2.4293150823444902,-5.9937464386455215
France,fr,deepseek-chat-v3.1,Catholic Europe,False,1.517558422685727,2.612214726171101,-72.1327289362663
France,fr,doubao-1-5-pro-32k-250115,Catholic Europe,False,1.6064250754075777,2.3112087632499274,-43.8728017030943
France,fr,gemini-2.5-flash,Catholic Europe,False,1.483345549946176,3.4583657944337505,-133.14633563024063
France,fr,gemini-2.5-pro,Catholic Europe,False,2.8263087647289193,3.237903418002037,-14.562975511014105
France,fr,gemini-3-pro-preview,Catholic Europe,False,1.7439274700877567,3.4583657944337505,-98.30903829158221
France,fr,gemma-3-4b-it,Catholic Europe,False,2.6290093736336213,2.2706479595177607,13.631043605620933
France,fr,gpt-4o,Catholic Europe,False,3.58459705127215,2.4760587683793314,30.92504588484794
France,fr,gpt-4o-mini,Catholic Europe,False,3.8602093769188914,3.9416284388496914,-2.1091877144702007
France,fr,gpt-5.1,Catholic Europe,False,3.237903418002037,3.237903418002037,0.0
France,fr,grok-4.1-fast,Catholic Europe,False,3.0657260371420225,2.8801458488287857,6.05338461639714
France,fr,kimi-k2,Catholic Europe,False,3.2181884904905043,3.188261028799882,0.9299474464922035
France,fr,llama-3.2-3b-instruct,Catholic Europe,False,0.7263655328904256,1.595831001818672,-119.70081585071685
France,fr,llama-3.3-70b-instruct,Catholic Europe,False,1.9226190723478205,1.8574782511569574,3.388129355822725
France,fr,mistral-medium-3.1,Catholic Europe,False,3.8100714547536736,2.8241628771914065,25.876380253503868
France,fr,mistral-nemo,Catholic Europe,False,2.4779876715588394,3.236096597221067,-30.593732743848584
France,fr,phi-3-mini-128k-instruct,Catholic Europe,False,0.6554983877980499,0.9087125328592048,-38.62925520103136
France,fr,qwen3-max,Catholic Europe,False,2.6470459796703065,2.4862090923874764,6.0760896681841
Palestine,ar,claude-3-7-sonnet-20250219,African-Islamic,False,1.2211412737057954,1.1386075341053152,6.7587380246361795
Palestine,ar,claude-sonnet-4.5,African-Islamic,False,0.8587239463159293,0.7833256846089256,8.780267748497636
Palestine,ar,deepseek-chat,African-Islamic,False,1.8229490893546396,0.6390298219200587,64.94527325794446
Palestine,ar,deepseek-chat-v3.1,African-Islamic,False,1.6173915230949452,0.44512445602210593,72.47886800035022
Palestine,ar,doubao-1-5-pro-32k-250115,African-Islamic,False,0.18886511126337358,2.1475384930542365,-1037.0752801768035
Palestine,ar,gemini-2.5-flash,African-Islamic,False,0.7653481436818168,0.7653481436818168,0.0
Palestine,ar,gemini-2.5-pro,African-Islamic,False,3.7743197393988557,0.6103991255842929,83.82757244404756
Palestine,ar,gemini-3-pro-preview,African-Islamic,False,0.7870049369223879,1.4255393075715472,-81.13473508135435
Palestine,ar,gemma-3-4b-it,African-Islamic,False,4.456992141387637,2.638613592587667,40.79833419302008
Palestine,ar,gpt-4o,African-Islamic,False,0.8294421905269972,0.7884791770140394,4.938621881162259
Palestine,ar,gpt-4o-mini,African-Islamic,False,2.1837612484394158,2.158791830082477,1.1434133825198527
Palestine,ar,gpt-5.1,African-Islamic,False,1.240978419528545,1.825192394530428,-47.07688432034374
Palestine,ar,grok-4.1-fast,African-Islamic,False,1.7894686820539791,0.7653481436818168,57.23042535713234
Palestine,ar,kimi-k2,African-Islamic,False,0.6060099067353368,1.6596940453107654,-173.8724279693343
Palestine,ar,llama-3.2-3b-instruct,African-Islamic,False,5.264130295675514,4.583267373112249,12.934005891202855
Palestine,ar,llama-3.3-70b-instruct,African-Islamic,False,1.4255393075715472,1.6783138962344997,-17.73185680116827
Palestine,ar,mistral-medium-3.1,African-Islamic,False,1.8944453762061357,1.4255393075715472,24.75162781276025
Palestine,ar,mistral-nemo,African-Islamic,False,4.578394764923305,4.080295112295731,10.879351349160428
Palestine,ar,phi-3-mini-128k-instruct,African-Islamic,False,5.546342554844783,2.1725987814050045,60.828261869486965
Palestine,ar,qwen3-max,African-Islamic,False,2.8817834407492606,1.4255393075715472,50.53273998961877
Palestine,fr,claude-3-7-sonnet-20250219,African-Islamic,False,1.3365875456924479,1.1386075341053152,14.812348972215272
Palestine,fr,claude-sonnet-4.5,African-Islamic,False,1.992652323974907,0.7833256846089256,60.689294605776404
Palestine,fr,deepseek-chat,African-Islamic,False,1.6335587365662403,0.6390298219200587,60.881123670930435
Palestine,fr,deepseek-chat-v3.1,African-Islamic,False,2.0686227051090724,0.44512445602210593,78.48208593462984
Palestine,fr,doubao-1-5-pro-32k-250115,African-Islamic,False,1.2704277699257598,2.1475384930542365,-69.0405817545796
Palestine,fr,gemini-3-pro-preview,African-Islamic,False,1.4255393075715472,1.4255393075715472,0.0
Palestine,fr,gemma-3-4b-it,African-Islamic,False,5.037494210690448,2.638613592587667,47.62051364767695
Palestine,fr,gpt-4o,African-Islamic,False,0.44512445602210593,0.7884791770140394,-77.13679092367857
Palestine,fr,gpt-4o-mini,African-Islamic,False,1.4054502358522734,2.158791830082477,-53.60144208687494
Palestine,fr,gpt-5.1,African-Islamic,False,0.44512445602210593,1.825192394530428,-310.0409154871923
Palestine,fr,grok-4.1-fast,African-Islamic,False,2.473637089303456,0.7653481436818168,69.05980481165372
Palestine,fr,kimi-k2,African-Islamic,False,0.39839388823401006,1.6596940453107654,-316.59626172173813
Palestine,fr,llama-3.2-3b-instruct,African-Islamic,False,4.289544397004247,4.583267373112249,-6.84741662338625
Palestine,fr,llama-3.3-70b-instruct,African-Islamic,False,1.5386210966042055,1.6783138962344997,-9.079090358152593
Palestine,fr,mistral-medium-3.1,African-Islamic,False,0.662502784443667,1.4255393075715472,-115.17484017348485
Palestine,fr,mistral-nemo,African-Islamic,False,5.706346713999309,4.080295112295731,28.49549253140202
Palestine,fr,qwen3-max,African-Islamic,False,1.978959211213047,1.4255393075715472,27.96520011659405
Germany,de,claude-3-7-sonnet-20250219,Protestant Europe,False,2.2017587723805745,3.5537845285290066,-61.40662515388103
Germany,de,claude-sonnet-4.5,Protestant Europe,False,2.6518253729114813,3.0860001444187115,-16.37267581577375
Germany,de,deepseek-chat,Protestant Europe,False,1.5889799454798086,2.438604967145059,-53.469839193514645
Germany,de,deepseek-chat-v3.1,Protestant Europe,False,1.9773230682893466,2.3371141183089423,-18.195865702960923
Germany,de,doubao-1-5-pro-32k-250115,Protestant Europe,False,0.975325154091188,2.074163279077904,-112.66377375559617
Germany,de,gemini-2.5-flash,Protestant Europe,False,0.027727020134235156,1.2976784554891765,-4580.194442845679
Germany,de,gemini-2.5-pro,Protestant Europe,False,0.8731428688380669,2.268737308089603,-159.83574842782838
Germany,de,gemini-3-pro-preview,Protestant Europe,False,2.409426095223659,2.3972010406312245,0.5073845019222178
Germany,de,gemma-3-4b-it,Protestant Europe,False,1.902215648347535,1.6555240360832413,12.968645930265374
Germany,de,gpt-4o,Protestant Europe,False,0.13661331650606082,1.6410680074261492,-1101.2503973969067
Germany,de,gpt-4o-mini,Protestant Europe,False,1.3387574127621602,2.700571129798654,-101.72221674028033
Germany,de,gpt-5.1,Protestant Europe,False,3.303769033457624,2.5895298441353916,21.618920151168425
Germany,de,grok-4.1-fast,Protestant Europe,False,2.0814555212113213,3.4862519798059273,-67.49106306999404
Germany,de,kimi-k2,Protestant Europe,False,2.1331573451862758,4.069500903970308,-90.77359263504977
Germany,de,llama-3.2-3b-instruct,Protestant Europe,False,1.0056582762729527,1.6589933323310726,-64.96591053567721
Germany,de,llama-3.3-70b-instruct,Protestant Europe,False,3.2913246881857403,2.557505610653252,22.295554132551647
Germany,de,mistral-medium-3.1,Protestant Europe,False,2.3651066599026365,1.1772350339386541,50.22486495441534
Germany,de,mistral-nemo,Protestant Europe,False,2.5460916890102436,2.0520943871159667,19.40218037027218
Germany,de,phi-3-mini-128k-instruct,Protestant Europe,False,1.322608807001094,1.322608807001094,0.0
Germany,de,qwen3-max,Protestant Europe,False,2.838440130632571,2.2660262840266867,20.166493576114878
Guatemala,es,claude-3-7-sonnet-20250219,Latin America,False,2.2053629339212373,2.060077512681761,6.58782366406929
Guatemala,es,claude-sonnet-4.5,Latin America,False,1.831703989287918,1.914851938062933,-4.539376955079895
Guatemala,es,deepseek-chat,Latin America,False,1.797337639853065,1.5400944969372832,14.312455112040706
Guatemala,es,deepseek-chat-v3.1,Latin America,False,0.2515269334420457,1.2811241963386615,-409.33877291270096
Guatemala,es,doubao-1-5-pro-32k-250115,Latin America,False,2.3153591066285073,2.310255483451743,0.22042469188272465
Guatemala,es,gemini-2.5-flash,Latin America,False,2.0613795307376828,2.3209376459534115,-12.591476307269023
Guatemala,es,gemini-2.5-pro,Latin America,False,2.3949084861779912,2.3000134156913834,3.9623672902028026
Guatemala,es,gemini-3-pro-preview,Latin America,False,1.9940201942032139,2.254424759728223,-13.05927423814601
Guatemala,es,gemma-3-4b-it,Latin America,False,5.0060270288467335,3.3748473204185925,32.58431684504758
Guatemala,es,gpt-4o,Latin America,False,0.6920329384604372,1.211065702255115,-75.00116467712762
Guatemala,es,gpt-4o-mini,Latin America,False,0.9636241638789237,0.7504304919215365,22.124151712759897
Guatemala,es,gpt-5.1,Latin America,False,1.7343425937169026,2.0287866889529,-16.977274057772433
Guatemala,es,grok-4.1-fast,Latin America,False,2.9486017736188797,2.9486017736188797,0.0
Guatemala,es,kimi-k2,Latin America,False,1.2811241963386615,1.142127700665459,10.849572279599586
Guatemala,es,llama-3.2-3b-instruct,Latin America,False,2.9705989602432488,2.7998016245663067,5.749592522006279
Guatemala,es,llama-3.3-70b-instruct,Latin America,False,2.0119794596550165,1.3770589032074019,31.557009859160345
Guatemala,es,mistral-medium-3.1,Latin America,False,1.8018560912638961,1.298939464134252,27.911031828123285
Guatemala,es,mistral-nemo,Latin America,False,1.1480319220753483,2.5587623427958546,-122.88250819456886
Guatemala,es,phi-3-mini-128k-instruct,Latin America,False,1.550377987561077,2.3518658163800454,-51.69628537359466
Guatemala,es,qwen3-max,Latin America,False,2.0104600697535635,2.2053629339212373,-9.694440944134962
Haiti,fr,claude-3-7-sonnet-20250219,Latin America,False,4.628733465182111,2.114603191316852,54.31572789353392
Haiti,fr,claude-sonnet-4.5,Latin America,False,2.082898678663457,2.0066623268561243,3.6601085107150633
Haiti,fr,deepseek-chat,Latin America,False,3.7125694896404253,1.862604944919463,49.82976210635555
Haiti,fr,deepseek-chat-v3.1,Latin America,False,4.8602209930712865,1.862604944919463,61.67653800979861
Haiti,fr,doubao-1-5-pro-32k-250115,Latin America,False,3.6555735513258965,2.909851319189729,20.399595895579502
Haiti,fr,gemini-2.5-flash,Latin America,False,2.9125988377245937,2.908441296843125,0.1427433406763522
Haiti,fr,gemini-2.5-pro,Latin America,False,6.346208689608719,3.9191198632339312,38.24470554126124
Haiti,fr,gemini-3-pro-preview,Latin America,False,4.702239332347443,3.6696853839561125,21.958770607191983
Haiti,fr,gemma-3-4b-it,Latin America,False,1.2264049795152387,1.1717616852574064,4.455566894341148
Haiti,fr,gpt-4o,Latin America,False,1.7699757123165416,1.8616062125338593,-5.176935456215487
Haiti,fr,gpt-4o-mini,Latin America,False,1.4397071613016128,2.385689173615017,-65.70655739866984
Haiti,fr,gpt-5.1,Latin America,False,2.1181485576500316,2.3849876728794563,-12.597752611151499
Haiti,fr,grok-4.1-fast,Latin America,False,4.131669708473861,4.131669708473861,0.0
Haiti,fr,kimi-k2,Latin America,False,3.1843753283302276,1.5848101775625545,50.23167767118796
Haiti,fr,llama-3.2-3b-instruct,Latin America,False,2.9016736469739333,2.9823796307152843,-2.7813597792266154
Haiti,fr,llama-3.3-70b-instruct,Latin America,False,3.7323902216188345,2.328016391904668,37.62666137049982
Haiti,fr,mistral-medium-3.1,Latin America,False,3.2005071789904025,2.986911476415393,6.673807950725736
Haiti,fr,mistral-nemo,Latin America,False,1.5654060895208843,3.2291649188131624,-106.28288981560662
Haiti,fr,phi-3-mini-128k-instruct,Latin America,False,2.782104123326824,2.184199013131612,21.491111895562014
Haiti,fr,qwen3-max,Latin America,False,4.628733465182111,3.7312822728890795,19.38869885345024
Iraq,ar,claude-3-7-sonnet-20250219,African-Islamic,True,1.5376902946877644,0.8096913435238204,47.34366560541814
Iraq,ar,claude-sonnet-4.5,African-Islamic,True,1.1215235229967873,0.6720957072574897,40.072972748569356
Iraq,ar,deepseek-chat,African-Islamic,True,1.8784608204013127,1.2907094787855076,31.28898592041108
Iraq,ar,deepseek-chat-v3.1,African-Islamic,True,1.8784608204013127,1.2907094787855076,31.28898592041108
Iraq,ar,doubao-1-5-pro-32k-250115,African-Islamic,True,2.2098176083977337,2.2010096361135107,0.39858367725693394
Iraq,ar,gemini-2.5-flash,African-Islamic,True,1.8784608204013127,2.192680857779324,-16.72752681159897
Iraq,ar,gemini-2.5-pro,African-Islamic,True,1.6545197287546198,1.6545197287546198,0.0
Iraq,ar,gemini-3-pro-preview,African-Islamic,True,1.5287633342856564,1.8784608204013127,-22.87453383221407
Iraq,ar,gemma-3-4b-it,African-Islamic,True,2.8024935174244345,2.4051682674895147,14.177561784338119
Iraq,ar,gpt-4o,African-Islamic,True,0.7513955661448308,1.1236358679579432,-49.53985870890319
Iraq,ar,gpt-4o-mini,African-Islamic,True,0.8831564861584804,1.766075856281924,-99.97315130005236
Iraq,ar,gpt-5.1,African-Islamic,True,1.2907094787855076,1.2907094787855076,0.0
Iraq,ar,grok-4.1-fast,African-Islamic,True,3.2455805315667114,3.2455805315667114,0.0
Iraq,ar,kimi-k2,African-Islamic,True,1.1236358679579432,1.2907094787855076,-14.869017231640896
Iraq,ar,llama-3.2-3b-instruct,African-Islamic,True,5.499281543929699,3.8341784479424836,30.27855698396121
Iraq,ar,llama-3.3-70b-instruct,African-Islamic,True,1.6545197287546198,0.9007132558296285,45.56044027908885
Iraq,ar,mistral-medium-3.1,African-Islamic,True,2.523145787647117,2.523145787647117,0.0
Iraq,ar,mistral-nemo,African-Islamic,True,3.1524404909811503,4.285395340939325,-35.93897658653532
Iraq,ar,phi-3-mini-128k-instruct,African-Islamic,True,4.665736833929935,3.200012475027634,31.414638482036413
Iraq,ar,qwen3-max,African-Islamic,True,1.5376902946877644,2.3771336042160325,-54.59118214040111
Iraq,fr,claude-3-7-sonnet-20250219,African-Islamic,True,2.3771336042160325,0.8096913435238204,65.93833253260273
Iraq,fr,claude-sonnet-4.5,African-Islamic,True,1.1359157968017377,0.6720957072574897,40.83225982508306
Iraq,fr,deepseek-chat,African-Islamic,True,2.3771336042160325,1.2907094787855076,45.70311586625449
Iraq,fr,deepseek-chat-v3.1,African-Islamic,True,1.8784608204013127,1.2907094787855076,31.28898592041108
Iraq,fr,doubao-1-5-pro-32k-250115,African-Islamic,True,0.9291619651372294,2.2010096361135107,-136.88115944225507
Iraq,fr,gemini-2.5-flash,African-Islamic,True,4.067803137842625,2.192680857779324,46.09668207930483
Iraq,fr,gemini-3-pro-preview,African-Islamic,True,1.6545197287546198,1.8784608204013127,-13.535111594907148
Iraq,fr,gemma-3-4b-it,African-Islamic,True,2.57964855460812,2.4051682674895147,6.7637231748846105
Iraq,fr,gpt-4o,African-Islamic,True,1.6545197287546198,1.1236358679579432,32.08688609571796
Iraq,fr,gpt-4o-mini,African-Islamic,True,1.1084444296119733,1.766075856281924,-59.32921931865939
Iraq,fr,gpt-5.1,African-Islamic,True,1.6545197287546198,1.2907094787855076,21.988873486746353
Iraq,fr,grok-4.1-fast,African-Islamic,True,4.099976422390223,3.2455805315667114,20.839044004194836
Iraq,fr,kimi-k2,African-Islamic,True,1.6545197287546198,1.2907094787855076,21.988873486746353
Iraq,fr,llama-3.2-3b-instruct,African-Islamic,True,4.000761984791371,3.8341784479424836,4.163795234061498
Iraq,fr,llama-3.3-70b-instruct,African-Islamic,True,2.3771336042160325,0.9007132558296285,62.109270836433296
Iraq,fr,mistral-medium-3.1,African-Islamic,True,1.8784608204013127,2.523145787647117,-34.31985167026663
Iraq,fr,mistral-nemo,African-Islamic,True,2.63606064969463,4.285395340939325,-62.56816175438753
Iraq,fr,qwen3-max,African-Islamic,True,3.5085853345231253,2.3771336042160325,32.24808925620376
Italy,it,claude-3-7-sonnet-20250219,Catholic Europe,False,2.0098064395657476,2.790498693950535,-38.84415130809658
Italy,it,claude-sonnet-4.5,Catholic Europe,False,1.743532626472055,2.522326879103685,-44.66760419662915
Italy,it,deepseek-chat,Catholic Europe,False,0.8936262769202145,0.8918533892756771,0.19839251489418788
Italy,it,deepseek-chat-v3.1,Catholic Europe,False,0.9022854637633617,0.9371277141923222,-3.8615551095809755
Italy,it,doubao-1-5-pro-32k-250115,Catholic Europe,False,0.7271353990967667,1.6785320122369738,-130.84174066095713
Italy,it,gemini-2.5-flash,Catholic Europe,False,0.47944557982076,0.8477643198021676,-76.82180324179919
Italy,it,gemini-2.5-pro,Catholic Europe,False,1.8640219091703594,2.263539047469498,-21.43307094909394
Italy,it,gemini-3-pro-preview,Catholic Europe,False,1.2404703601879392,1.0034047353756843,19.110946332997266
Italy,it,gemma-3-4b-it,Catholic Europe,False,1.3839235910176326,2.4663315467886497,-78.21298536974113
Italy,it,gpt-4o,Catholic Europe,False,0.8868729434106094,0.5372523665746571,39.42172093912701
Italy,it,gpt-4o-mini,Catholic Europe,False,2.105091189125681,2.8792728697659755,-36.77663393583626
Italy,it,gpt-5.1,Catholic Europe,False,1.223103481145179,2.626488134165555,-114.73964996865197
Italy,it,grok-4.1-fast,Catholic Europe,False,0.5690208395668767,0.770258035105758,-35.36552293797494
Italy,it,kimi-k2,Catholic Europe,False,1.9030417464799219,1.853555166484644,2.6003938214605036
Italy,it,llama-3.2-3b-instruct,Catholic Europe,False,2.3716886529911,3.2787960963668454,-38.24732399978933
Italy,it,llama-3.3-70b-instruct,Catholic Europe,False,1.223103481145179,0.21431237307746615,82.47798519248694
Italy,it,mistral-medium-3.1,Catholic Europe,False,0.9617651892041517,2.343451748716985,-143.66152726489935
Italy,it,mistral-nemo,Catholic Europe,False,2.847335579092549,3.103330635994478,-8.990687953385354
Italy,it,phi-3-mini-128k-instruct,Catholic Europe,False,2.851149447247671,1.4122271420737387,50.46814738396059
Italy,it,qwen3-max,Catholic Europe,False,0.35604516764306743,1.1142762170397171,-212.95923054256156
Japan,ja,claude-3-7-sonnet-20250219,Confucian,False,1.7732679636053905,1.5275129990004868,13.858873540197344
Japan,ja,claude-sonnet-4.5,Confucian,False,1.7692389176481034,1.5206437019058066,14.050969219734386
Japan,ja,deepseek-chat,Confucian,False,2.350303900790372,2.2754097739124433,3.186572036609515
Japan,ja,deepseek-chat-v3.1,Confucian,False,2.9692735729592683,1.8756134364979897,36.832582434339436
Japan,ja,doubao-1-5-pro-32k-250115,Confucian,False,2.314309082928951,3.008524624356897,-29.996664946298278
Japan,ja,gemini-2.5-flash,Confucian,False,1.0528520235034633,1.3423983355316906,-27.50114028985146
Japan,ja,gemini-2.5-pro,Confucian,False,0.7439849989479761,0.7612333159819397,-2.3183689265715524
Japan,ja,gemini-3-pro-preview,Confucian,False,0.9954434829220117,0.45717050204234094,54.07368576060504
Japan,ja,gemma-3-4b-it,Confucian,False,3.05205203671175,2.5322406006156597,17.031539103642864
Japan,ja,gpt-4o,Confucian,False,1.6676025012663522,1.8559912256211022,-11.296980198320068
Japan,ja,gpt-4o-mini,Confucian,False,2.5387915709234505,2.1821128422256124,14.04915365179431
Japan,ja,gpt-5.1,Confucian,False,0.7545178975094051,0.5992377997834147,20.58004167145085
Japan,ja,grok-4.1-fast,Confucian,False,1.0105331237502062,4.109602948433082,-306.67671863955
Japan,ja,kimi-k2,Confucian,False,1.8559912256211022,2.5153216605870137,-35.524437069753304
Japan,ja,llama-3.2-3b-instruct,Confucian,False,2.9218190352345768,0.2953174745097891,89.89268428507997
Japan,ja,llama-3.3-70b-instruct,Confucian,False,1.9794496170106919,2.065292077137622,-4.3366832572665786
Japan,ja,mistral-medium-3.1,Confucian,False,3.0111292643850884,1.77524384625727,41.04391773364144
Japan,ja,mistral-nemo,Confucian,False,0.9646760713587141,1.6771510020501492,-73.85639095286544
Japan,ja,phi-3-mini-128k-instruct,Confucian,False,1.6686663257877843,1.5318654530019142,8.198216184490077
Japan,ja,qwen3-max,Confucian,False,1.5863851463022964,1.8458019346673613,-16.35269902581597
Kazakhstan,ru,claude-3-7-sonnet-20250219,African-Islamic,True,0.8201225614868505,0.9759311605254123,-18.99820909158832
Kazakhstan,ru,claude-sonnet-4.5,African-Islamic,True,0.4816177496900456,0.8532825691483886,-77.17008347336348
Kazakhstan,ru,deepseek-chat,African-Islamic,True,0.842282316362841,0.8828109990503081,-4.811769391345983
Kazakhstan,ru,deepseek-chat-v3.1,African-Islamic,True,1.05558517810577,0.4601146330898183,56.41141590151102
Kazakhstan,ru,doubao-1-5-pro-32k-250115,African-Islamic,True,1.1458960782556669,0.8369974687639519,26.956947960057075
Kazakhstan,ru,gemini-2.5-flash,African-Islamic,True,1.2810867783334534,0.33816342440582725,73.6033943894309
Kazakhstan,ru,gemini-2.5-pro,African-Islamic,True,0.4270558825445895,0.3934444003082362,7.87051147406777
Kazakhstan,ru,gemini-3-pro-preview,African-Islamic,True,0.7957893474164408,0.7957893474164408,0.0
Kazakhstan,ru,gemma-3-4b-it,African-Islamic,True,1.4269885912357008,3.0153917147362677,-111.31155029943787
Kazakhstan,ru,gpt-4o,African-Islamic,True,0.5135520026261892,0.4816177496900456,6.2183094940413
Kazakhstan,ru,gpt-4o-mini,African-Islamic,True,2.144800733182141,1.427722471311024,33.43332789742296
Kazakhstan,ru,gpt-5.1,African-Islamic,True,0.619537963296988,1.0347109463092627,-67.01332405892508
Kazakhstan,ru,grok-4.1-fast,African-Islamic,True,2.3029860263618582,2.830084950897664,-22.887630168060124
Kazakhstan,ru,kimi-k2,African-Islamic,True,0.563283904607567,0.8067083127222239,-43.21522523961476
Kazakhstan,ru,llama-3.2-3b-instruct,African-Islamic,True,4.181755204990537,2.4921915324370527,40.403218020441436
Kazakhstan,ru,llama-3.3-70b-instruct,African-Islamic,True,0.19458614265969407,0.3196223836541968,-64.25752588825142
Kazakhstan,ru,mistral-medium-3.1,African-Islamic,True,0.38308545342620215,0.4601146330898183,-20.10757103270044
Kazakhstan,ru,mistral-nemo,African-Islamic,True,1.2930464891321864,2.9082204113203356,-124.9122855027552
Kazakhstan,ru,phi-3-mini-128k-instruct,African-Islamic,True,4.4469987976892424,2.68566042690068,39.60734983116686
Kazakhstan,ru,qwen3-max,African-Islamic,True,0.9371514007902702,0.5762551012959088,38.509924777365626
Jordan,ar,claude-3-7-sonnet-20250219,African-Islamic,True,0.3320036867620737,0.2804215880718148,15.5366041845266
Jordan,ar,claude-sonnet-4.5,African-Islamic,True,0.20125635578232112,0.05875860471656119,70.80409983170196
Jordan,ar,deepseek-chat,African-Islamic,True,0.21086238280300318,0.20125635578232112,4.555590662017902
Jordan,ar,deepseek-chat-v3.1,African-Islamic,True,0.4648775710446696,0.20125635578232112,56.70766491701047
Jordan,ar,doubao-1-5-pro-32k-250115,African-Islamic,True,1.0595821210536136,0.4648775710446696,56.12632925681961
Jordan,ar,gemini-2.5-flash,African-Islamic,True,0.4648775710446696,0.4648775710446696,0.0
Jordan,ar,gemini-2.5-pro,African-Islamic,True,0.20125635578232112,0.20125635578232112,0.0
Jordan,ar,gemini-3-pro-preview,African-Islamic,True,0.20125635578232112,0.20125635578232112,0.0
Jordan,ar,gemma-3-4b-it,African-Islamic,True,4.597283501940689,3.590882226762343,21.891216296613113
Jordan,ar,gpt-4o,African-Islamic,True,0.5837573886250945,0.32658712690404307,44.054305218604
Jordan,ar,gpt-4o-mini,African-Islamic,True,1.44172361594328,0.39743629975015476,72.43325313152181
Jordan,ar,gpt-5.1,African-Islamic,True,0.20125635578232112,0.20125635578232112,0.0
Jordan,ar,grok-4.1-fast,African-Islamic,True,0.4648775710446696,1.3272795384086666,-185.51163168100658
Jordan,ar,kimi-k2,African-Islamic,True,0.2804215880718148,0.05875860471656119,79.04633337233888
Jordan,ar,llama-3.2-3b-instruct,African-Islamic,True,6.114429710471226,5.262206616705308,13.937899920681875
Jordan,ar,llama-3.3-70b-instruct,African-Islamic,True,0.05875860471656119,0.20125635578232112,-242.51384414782868
Jordan,ar,mistral-medium-3.1,African-Islamic,True,0.20125635578232112,1.0773716939002151,-435.32306580444117
Jordan,ar,mistral-nemo,African-Islamic,True,5.108543148711186,3.249369692171089,36.393417896629494
Jordan,ar,phi-3-mini-128k-instruct,African-Islamic,True,6.491554738232358,3.6362498271681702,43.984916190380666
Jordan,ar,qwen3-max,African-Islamic,True,0.14740431522797753,0.14740431522797753,0.0
Jordan,fr,claude-3-7-sonnet-20250219,African-Islamic,True,0.20125635578232112,0.2804215880718148,-39.335519110322544
Jordan,fr,claude-sonnet-4.5,African-Islamic,True,1.1009001024124507,0.05875860471656119,94.66267606045264
Jordan,fr,deepseek-chat,African-Islamic,True,0.05875860471656119,0.20125635578232112,-242.51384414782868
Jordan,fr,deepseek-chat-v3.1,African-Islamic,True,1.813560650496454,0.20125635578232112,88.90269505311399
Jordan,fr,doubao-1-5-pro-32k-250115,African-Islamic,True,0.2782922294214707,0.4648775710446696,-67.0465510341711
Jordan,fr,gemini-3-pro-preview,African-Islamic,True,0.20125635578232112,0.20125635578232112,0.0
Jordan,fr,gemma-3-4b-it,African-Islamic,True,4.755935176995798,3.590882226762343,24.49682148463152
Jordan,fr,gpt-4o,African-Islamic,True,1.7301450951860773,0.32658712690404307,81.12371454782996
Jordan,fr,gpt-4o-mini,African-Islamic,True,2.184823508035468,0.39743629975015476,81.8092263156067
