country,cultural_region,native_lang,model_name,d_english,d_native,advantage_pct,both_present
Chile,Latin America,es,x-ai/grok-code-fast-1,2.764955311855611,1.9926460160881532,-38.75797756008921,True
Chile,Latin America,es,openai/gpt-4o-mini,4.498949388615888,4.517712422911986,0.4153215729478453,True
Chile,Latin America,es,anthropic/claude-3.7-sonnet,3.1822652831597336,2.0023289631164465,-58.92819520558806,True
Chile,Latin America,es,google/gemini-2.5-flash,3.1157615143934185,3.1523001783292917,1.1591111844950786,True
Chile,Latin America,es,google/gemini-2.0-flash-001,1.4740445800914517,0.5766561807534705,-155.61931516374898,True
Colombia,Latin America,es,meta-llama/llama-3.3-70b-instruct,1.8812559046080033,2.4901142680118973,24.45102103246071,True
Colombia,Latin America,es,mistralai/mistral-nemo,2.4354232795144615,3.358442753314822,27.483555373672203,True
Colombia,Latin America,es,anthropic/claude-sonnet-4.5,2.5116720454751364,2.971666325918701,15.479338189201158,True
Colombia,Latin America,es,qwen/qwq-32b,1.729815576031864,2.367353454325016,26.93040522227078,True
Colombia,Latin America,es,deepseek/deepseek-chat-v3-0324,2.518615271011264,1.9955296129812197,-26.212873746763453,True
Colombia,Latin America,es,x-ai/grok-code-fast-1,2.211602271085075,2.2136750487572012,0.09363513733824759,True
Colombia,Latin America,es,openai/gpt-4o-mini,4.028479992928306,5.863688002675202,31.297845467044215,True
Colombia,Latin America,es,anthropic/claude-3.7-sonnet,2.592165010606227,2.851840748961397,9.10554835327816,True
Colombia,Latin America,es,google/gemini-2.5-flash,3.4854978034775383,2.189141758765935,-59.21754676327521,True
Colombia,Latin America,es,google/gemini-2.0-flash-001,2.2945260345479386,0.966366929864234,-137.43838532122567,True
Ecuador,Latin America,es,meta-llama/llama-3.3-70b-instruct,2.556889422526896,2.414484084036168,-5.897961367079147,True
Ecuador,Latin America,es,mistralai/mistral-nemo,3.426926696830273,2.0293800306757004,-68.86569518914833,True
Ecuador,Latin America,es,anthropic/claude-sonnet-4.5,2.799987029002867,2.538589253718895,-10.29697005535804,True
Ecuador,Latin America,es,qwen/qwq-32b,5.039661685276538,4.329453571347229,-16.404105096068932,True
Ecuador,Latin America,es,deepseek/deepseek-chat-v3-0324,2.734767644371136,2.3318027378870507,-17.281260543043608,True
Ecuador,Latin America,es,x-ai/grok-code-fast-1,2.515555095281462,1.7634310845289176,-42.65117119410801,True
Ecuador,Latin America,es,openai/gpt-4o-mini,4.106911639416984,5.0865594949718105,19.25953793567603,True
Ecuador,Latin America,es,anthropic/claude-3.7-sonnet,2.4871997738604175,1.615469224418623,-53.96144576852052,True
Ecuador,Latin America,es,google/gemini-2.5-flash,2.2368286900197782,1.615469224418623,-38.463095192962946,True
Ecuador,Latin America,es,google/gemini-2.0-flash-001,2.352927766246084,0.8996646233609463,-161.53387664128337,True
Guatemala,Latin America,es,meta-llama/llama-3.3-70b-instruct,2.3488988245560924,1.613980364778839,-45.534535352166934,True
Guatemala,Latin America,es,mistralai/mistral-nemo,2.6234294236556153,1.6360514830530186,-60.35127566768627,True
Guatemala,Latin America,es,anthropic/claude-sonnet-4.5,0.9885384270689116,0.9885384270689116,0.0,True
Guatemala,Latin America,es,qwen/qwq-32b,3.0472881218385037,2.0569296082734803,-48.1474188315223,True
Guatemala,Latin America,es,deepseek/deepseek-chat-v3-0324,1.126690470239618,1.4517969285149357,22.39338380525944,True
Guatemala,Latin America,es,x-ai/grok-code-fast-1,2.110512465573009,2.5235659035920763,16.367848267054242,True
Guatemala,Latin America,es,openai/gpt-4o-mini,2.8554511311616264,4.29308051830422,33.48712843872915,True
Guatemala,Latin America,es,anthropic/claude-3.7-sonnet,0.616146361757246,0.9026478730912064,31.74011925080018,True
Guatemala,Latin America,es,google/gemini-2.5-flash,0.4382312101147602,0.927564941288544,52.75466001270131,True
Guatemala,Latin America,es,google/gemini-2.0-flash-001,1.8304027184665728,1.9846129326663369,7.770291710866861,True
Mexico,Latin America,es,meta-llama/llama-3.3-70b-instruct,2.33399280794841,2.006484945330852,-16.322467974637824,True
Mexico,Latin America,es,mistralai/mistral-nemo,2.0924867056443057,2.9761012391243624,29.690338549774488,True
Mexico,Latin America,es,anthropic/claude-sonnet-4.5,1.9213199123321592,2.413004318109132,20.376441189391006,True
Mexico,Latin America,es,qwen/qwq-32b,0.9395897385417384,2.318227580044663,59.46947803443714,True
Mexico,Latin America,es,deepseek/deepseek-chat-v3-0324,1.9532533775948515,1.9532533775948515,0.0,True
Mexico,Latin America,es,x-ai/grok-code-fast-1,1.965937241364498,2.0329976786137207,3.2985988107448563,True
Mexico,Latin America,es,openai/gpt-4o-mini,4.205835565556527,4.6642693739175485,9.828630630224081,True
Mexico,Latin America,es,anthropic/claude-3.7-sonnet,2.556375961831798,2.300646642707835,-11.115540925614392,True
Mexico,Latin America,es,google/gemini-2.5-flash,1.2557222541653084,2.1336290212841176,41.14617669525529,True
Mexico,Latin America,es,google/gemini-2.0-flash-001,1.9988457575912848,1.106814895371261,-80.5944034499832,True
Peru,Latin America,es,meta-llama/llama-3.3-70b-instruct,1.489364169032816,0.9192086447775976,-62.02678004547788,True
Peru,Latin America,es,mistralai/mistral-nemo,4.687226973704079,1.9770095054881056,-137.08671914285236,True
Peru,Latin America,es,anthropic/claude-sonnet-4.5,2.7151188887044695,2.453832320304319,-10.648102001026153,True
Peru,Latin America,es,qwen/qwq-32b,1.6126266130076083,2.4495581915708913,34.166633862515525,True
Peru,Latin America,es,deepseek/deepseek-chat-v3-0324,2.5495474429897205,2.5495474429897205,0.0,True
Peru,Latin America,es,x-ai/grok-code-fast-1,1.212247874313749,1.475061896341377,17.817152126259277,True
Peru,Latin America,es,openai/gpt-4o-mini,4.035521750854495,5.362814624709081,24.74993015307868,True
Peru,Latin America,es,anthropic/claude-3.7-sonnet,1.9344771878013576,1.896363075183148,-2.0098531297614843,True
Peru,Latin America,es,google/gemini-2.5-flash,2.0701805342969495,1.9081495974145584,-8.491521686870591,True
Peru,Latin America,es,google/gemini-2.0-flash-001,1.6782234972811203,0.7297779648559698,-129.96357496383675,True
