country,matched_stage0_country,language,model,stage3_pc1,stage3_pc2,stage0_pc1,stage0_pc2,cultural_distance,is_english_native_country,native_language,is_using_native_language,is_english
Chile,Chile,es,deepseek-chat,0.2912115359152626,1.625981594547958,0.2044324753,-0.1634628064,1.7915473394374104,False,es,True,False
Chile,Chile,en,deepseek-chat-v3.1,1.1773958689870705,-0.4773338784586765,0.2044324753,-0.1634628064,1.0223369382597522,False,es,False,True
Chile,Chile,es,deepseek-chat-v3.1,0.3713584254504222,0.7500244147327781,0.2044324753,-0.1634628064,0.9286135773326311,False,es,True,False
Chile,Chile,en,doubao-1-5-pro-32k-250115,-0.1463719175698015,-0.9098439640862022,0.2044324753,-0.1634628064,0.8247111946649842,False,es,False,True
Chile,Chile,es,doubao-1-5-pro-32k-250115,0.0819392910713581,-0.7721572899720474,0.2044324753,-0.1634628064,0.6208973784076669,False,es,True,False
Chile,Chile,en,gemini-2.5-flash,0.4938567244270668,0.6660203602686514,0.2044324753,-0.1634628064,0.8785264479623935,False,es,False,True
Chile,Chile,es,gemini-2.5-flash,1.1718292316386258,1.0719284925933543,0.2044324753,-0.1634628064,1.5690915033238126,False,es,True,False
Chile,Chile,en,gemini-2.5-pro,0.961029606841888,0.9055794843975844,0.2044324753,-0.1634628064,1.3096910471447683,False,es,False,True
Chile,Chile,es,gemini-2.5-pro,0.961029606841888,0.9055794843975844,0.2044324753,-0.1634628064,1.3096910471447683,False,es,True,False
Chile,Chile,en,gemini-3-pro-preview,2.332850940141708,-0.3061224872088147,0.2044324753,-0.1634628064,2.1331940713417534,False,es,False,True
Chile,Chile,es,gemini-3-pro-preview,1.154317647794204,1.1005908266749695,0.2044324753,-0.1634628064,1.581174698828176,False,es,True,False
Chile,Chile,en,gemma-3-4b-it,-0.424180167832708,2.439522596960938,0.2044324753,-0.1634628064,2.6778138219854637,False,es,False,True
Chile,Chile,es,gemma-3-4b-it,0.3687216129986096,1.4737072402028333,0.2044324753,-0.1634628064,1.6453925617491032,False,es,True,False
Chile,Chile,en,gpt-4o,0.3641839552581961,-0.6167482259699871,0.2044324753,-0.1634628064,0.48061232500173484,False,es,False,True
Chile,Chile,es,gpt-4o,0.315234327496575,0.8789775310947618,0.2044324753,-0.1634628064,1.0483124093925364,False,es,True,False
Chile,Chile,en,gpt-4o-mini,3.284608061495714,0.960160065170404,0.2044324753,-0.1634628064,3.278720787031465,False,es,False,True
Chile,Chile,es,gpt-4o-mini,3.552785709325587,1.299701938766617,0.2044324753,-0.1634628064,3.6540827099708757,False,es,True,False
Chile,Chile,en,gpt-5.1,1.742757587186866,2.205650597904735,0.2044324753,-0.1634628064,2.8247375935329124,False,es,False,True
Chile,Chile,es,gpt-5.1,1.1718292316386258,1.0719284925933543,0.2044324753,-0.1634628064,1.5690915033238126,False,es,True,False
Chile,Chile,en,grok-4.1-fast,0.3895253067092719,0.4314067397159415,0.2044324753,-0.1634628064,0.6230001068501412,False,es,False,True
Chile,Chile,es,grok-4.1-fast,-0.5151151805954042,1.7324639051237407,0.2044324753,-0.1634628064,2.027877443183832,False,es,True,False
Chile,Chile,en,kimi-k2,1.7963698076979355,-0.837619900053688,0.2044324753,-0.1634628064,1.7288008147863196,False,es,False,True
Chile,Chile,es,kimi-k2,3.136753097080556,-0.5822584486769538,0.2044324753,-0.1634628064,2.9620759644056522,False,es,True,False
Chile,Chile,en,llama-3.2-3b-instruct,1.879313623540368,1.2490475119431843,0.2044324753,-0.1634628064,2.190984313078699,False,es,False,True
Chile,Chile,es,llama-3.2-3b-instruct,0.8152160439995174,3.4315675415004683,0.2044324753,-0.1634628064,3.646546279717108,False,es,True,False
Chile,Chile,en,llama-3.3-70b-instruct,0.368223212653807,0.0657792793022171,0.2044324753,-0.1634628064,0.2817433930015155,False,es,False,True
Chile,Chile,es,llama-3.3-70b-instruct,1.366357980933418,0.8155753017919137,0.2044324753,-0.1634628064,1.519403336159782,False,es,True,False
Chile,Chile,en,mistral-medium-3.1,2.3157892672723155,0.4480334662621427,0.2044324753,-0.1634628064,2.1981253818850552,False,es,False,True
Chile,Chile,es,mistral-medium-3.1,0.0588610698784921,0.8057674151615988,0.2044324753,-0.1634628064,0.9801011460378662,False,es,True,False
Chile,Chile,en,mistral-nemo,2.144996637948478,1.737807936855797,0.2044324753,-0.1634628064,2.716729597975485,False,es,False,True
Chile,Chile,es,mistral-nemo,1.906134964174816,1.6359354868410187,0.2044324753,-0.1634628064,2.476615751052519,False,es,True,False
Chile,Chile,en,phi-3-mini-128k-instruct,2.966631079158584,0.9958282836070348,0.2044324753,-0.1634628064,2.995612952056392,False,es,False,True
Chile,Chile,es,phi-3-mini-128k-instruct,3.524710443611851,0.6106679821063562,0.2044324753,-0.1634628064,3.4093290050346488,False,es,True,False
Chile,Chile,en,qwen3-1.7b,-0.3000974430947528,4.59868970952579,0.2044324753,-0.1634628064,4.788804341742702,False,es,False,True
Chile,Chile,es,qwen3-1.7b,1.3068469094705188,2.2477616079106286,0.2044324753,-0.1634628064,2.6512866236669206,False,es,True,False
Chile,Chile,en,qwen3-max,0.0588610698784921,0.8057674151615988,0.2044324753,-0.1634628064,0.9801011460378662,False,es,False,True
Chile,Chile,es,qwen3-max,0.9495830606907134,0.7929074083277851,0.2044324753,-0.1634628064,1.212391596195962,False,es,True,False
China,China,en,claude-3-7-sonnet-20250219,0.3330833104891658,0.4064810350748545,0.0073786687,0.704761271,0.4416498758366963,False,zh-cn,False,True
China,China,zh-cn,claude-3-7-sonnet-20250219,0.9347864489598536,0.5132989886658559,0.0073786687,0.704761271,0.9469651505958963,False,zh-cn,True,False
China,China,en,claude-sonnet-4.5,-0.1501196638233569,0.182661353053108,0.0073786687,0.704761271,0.545338472022458,False,zh-cn,False,True
China,China,zh-cn,claude-sonnet-4.5,0.5131871993663775,0.1806009722743156,0.0073786687,0.704761271,0.7284135421963805,False,zh-cn,True,False
China,China,en,deepseek-chat,0.0179522679746327,0.0055184063263745,0.0073786687,0.704761271,0.6993228044319724,False,zh-cn,False,True
China,China,zh-cn,deepseek-chat,-0.3434077047756734,-0.012349989224277,0.0073786687,0.704761271,0.7983104905715979,False,zh-cn,True,False
China,China,en,deepseek-chat-v3.1,0.7239868241631153,0.3469499804700857,0.0073786687,0.704761271,0.8009720145591425,False,zh-cn,False,True
China,China,zh-cn,deepseek-chat-v3.1,-0.3995318027295204,0.1166031271377066,0.0073786687,0.704761271,0.7151965701473495,False,zh-cn,True,False
China,China,en,doubao-1-5-pro-32k-250115,-0.2999708613154762,0.1973893514227657,0.0073786687,0.704761271,0.5932031678743983,False,zh-cn,False,True
China,China,zh-cn,doubao-1-5-pro-32k-250115,0.9312762453326452,0.5764519554218255,0.0073786687,0.704761271,0.9327647144761716,False,zh-cn,True,False
China,China,en,gemini-2.5-flash,-0.3127119688561469,0.3798790817720319,0.0073786687,0.704761271,0.45607724469508215,False,zh-cn,False,True
China,China,zh-cn,gemini-2.5-flash,0.0179522679746327,0.0055184063263745,0.0073786687,0.704761271,0.6993228044319724,False,zh-cn,True,False
China,China,en,gemini-2.5-pro,0.2763039151208905,0.8253894923720595,0.0073786687,0.704761271,0.2947404891661871,False,zh-cn,False,True
China,China,zh-cn,gemini-2.5-pro,1.1328988192629414,1.0183404538706522,0.0073786687,0.704761271,1.168386713914983,False,zh-cn,True,False
China,China,en,gemini-3-pro-preview,1.4374661799081596,0.7016067918772558,0.0073786687,0.704761271,1.430090990270229,False,zh-cn,False,True
China,China,zh-cn,gemini-3-pro-preview,1.0285674015451465,0.7837268333179424,0.0073786687,0.704761271,1.0242372713986077,False,zh-cn,True,False
China,China,en,gemma-3-4b-it,0.334148356284795,2.2565255277554064,0.0073786687,0.704761271,1.5857965623836885,False,zh-cn,False,True
China,China,zh-cn,gemma-3-4b-it,-0.67180418453627,-0.0692276401298357,0.0073786687,0.704761271,1.0297320926736766,False,zh-cn,True,False
China,China,en,gpt-4o,-0.1172332854956619,0.4282149177995277,0.0073786687,0.704761271,0.3033249488534402,False,zh-cn,False,True
China,China,zh-cn,gpt-4o,-0.0822101178068189,0.3708902496362975,0.0073786687,0.704761271,0.3456819485802032,False,zh-cn,True,False
China,China,en,gpt-4o-mini,-0.3889813375970185,0.0807889030383298,0.0073786687,0.704761271,0.7392176746882251,False,zh-cn,False,True
China,China,zh-cn,gpt-4o-mini,0.7190622674922857,0.8527464957456422,0.0073786687,0.704761271,0.7269065768948286,False,zh-cn,True,False
China,China,en,gpt-5.1,1.0391178666776484,0.7479126092185657,0.0073786687,0.704761271,1.0326411819376633,False,zh-cn,False,True
China,China,zh-cn,gpt-5.1,1.2674290753188082,0.8855992833327206,0.0073786687,0.704761271,1.2729608846797584,False,zh-cn,True,False
China,China,en,grok-4.1-fast,-0.4122190572231704,0.4552955841467334,0.0073786687,0.704761271,0.4881550783481291,False,zh-cn,False,True
China,China,zh-cn,grok-4.1-fast,0.047992706479731,0.6877028182579049,0.0073786687,0.704761271,0.044051003106940795,False,zh-cn,True,False
China,China,en,kimi-k2,-0.7343112184496231,0.0471810653804916,0.0073786687,0.704761271,0.9912192570378239,False,zh-cn,False,True
China,China,zh-cn,kimi-k2,0.200034546380019,0.5262993136383578,0.0073786687,0.704761271,0.2626117998681838,False,zh-cn,True,False
China,China,en,llama-3.2-3b-instruct,1.7814460227900026,1.8666150475550345,0.0073786687,0.704761271,2.120664795516514,False,zh-cn,False,True
China,China,zh-cn,llama-3.2-3b-instruct,1.3542801358480825,3.083179402215525,0.0073786687,0.704761271,2.7333160024227725,False,zh-cn,True,False
China,China,en,llama-3.3-70b-instruct,0.3457705649828158,0.0677885780658279,0.0073786687,0.704761271,0.7212789245594875,False,zh-cn,False,True
China,China,zh-cn,llama-3.3-70b-instruct,0.7673698145762918,0.4004865944573679,0.0073786687,0.704761271,0.8186388828998306,False,zh-cn,True,False
China,China,en,mistral-medium-3.1,-0.7930690033460729,-0.2805714474348252,0.0073786687,0.704761271,1.2694869206502837,False,zh-cn,False,True
China,China,zh-cn,mistral-medium-3.1,-0.6172925462381781,-0.056897771075825,0.0073786687,0.704761271,0.9850576750364431,False,zh-cn,True,False
China,China,en,mistral-nemo,1.696120411333239,1.0970890963004565,0.0073786687,0.704761271,1.733715604076094,False,zh-cn,False,True
China,China,zh-cn,mistral-nemo,2.26742413907319,2.551462923201994,0.0073786687,0.704761271,2.9185805660286213,False,zh-cn,True,False
China,China,en,phi-3-mini-128k-instruct,2.5595048176174227,1.5932206359977292,0.0073786687,0.704761271,2.702352294435395,False,zh-cn,False,True
China,China,zh-cn,phi-3-mini-128k-instruct,0.5718167124854422,1.23923962531287,0.0073786687,0.704761271,0.7773399619866012,False,zh-cn,True,False
China,China,en,qwen3-1.7b,-0.3000974430947528,4.59868970952579,0.0073786687,0.704761271,3.906049186029833,False,zh-cn,False,True
China,China,zh-cn,qwen3-1.7b,0.127068443847168,3.3821253548652987,0.0073786687,0.704761271,2.6800380743277974,False,zh-cn,True,False
China,China,en,qwen3-max,-0.2565878709023,0.250925965410048,0.0073786687,0.704761271,0.5250188745459897,False,zh-cn,False,True
China,China,zh-cn,qwen3-max,-0.221564703213457,0.1936012972468177,0.0073786687,0.704761271,0.5600889092907102,False,zh-cn,True,False
"Taiwan, Province of China",China,en,claude-3-7-sonnet-20250219,0.0531349340967617,1.151611762188387,0.0073786687,0.704761271,0.44918704043901536,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,claude-3-7-sonnet-20250219,2.8918312251453457,3.012661677116607,0.0073786687,0.704761271,3.6941129970450675,False,zh-cn,False,False
"Taiwan, Province of China",China,en,claude-sonnet-4.5,2.5880357197184747,2.2033874419239576,0.0073786687,0.704761271,2.9842371244841743,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,claude-sonnet-4.5,2.466192718156258,1.9974361554528623,0.0073786687,0.704761271,2.7779083654250916,False,zh-cn,False,False
"Taiwan, Province of China",China,en,deepseek-chat,0.7472245437892673,-0.0275567006383176,0.0073786687,0.704761271,1.0409906485992386,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,deepseek-chat,1.7669101533089109,1.3761044930419677,0.0073786687,0.704761271,1.883255895281289,False,zh-cn,False,False
"Taiwan, Province of China",China,en,deepseek-chat-v3.1,0.9580241685860054,0.1387923075574523,0.0073786687,0.704761271,1.1063669075102278,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,deepseek-chat-v3.1,1.2858424655941882,0.2010624792969058,0.0073786687,0.704761271,1.3741114047748317,False,zh-cn,False,False
"Taiwan, Province of China",China,en,doubao-1-5-pro-32k-250115,2.017895364485274,2.1741961753050423,0.0073786687,0.704761271,2.490264307663206,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,doubao-1-5-pro-32k-250115,1.7761786071239918,0.7202060831600852,0.0073786687,0.704761271,1.7688673676653595,False,zh-cn,False,False
"Taiwan, Province of China",China,en,gemini-2.5-flash,1.372662299467562,0.4643384339312308,0.0073786687,0.704761271,1.3862909265468242,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,gemini-2.5-flash,2.3568300818849446,1.819897273483639,0.0073786687,0.704761271,2.6006634243884625,False,zh-cn,False,False
"Taiwan, Province of China",China,en,gemini-2.5-pro,2.35110020517183,0.8632406819009188,0.0073786687,0.704761271,2.3490735118768376,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,gemini-2.5-pro,2.120815446534192,3.5343512033311644,0.0073786687,0.704761271,3.5317409586565174,False,zh-cn,False,False
"Taiwan, Province of China",China,en,gemini-3-pro-preview,2.980765165299382,1.7214087155138955,0.0073786687,0.704761271,3.142387513435633,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,gemini-3-pro-preview,4.14070940482466,3.300641231425304,0.0073786687,0.704761271,4.880882680738239,False,zh-cn,False,False
"Taiwan, Province of China",China,en,gemma-3-4b-it,0.3166367724403731,2.2851878618370214,0.0073786687,0.704761271,1.6104001936642398,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,gemma-3-4b-it,-0.5759338333592904,1.4688448571487416,0.0073786687,0.704761271,0.9612893433720106,False,zh-cn,False,False
"Taiwan, Province of China",China,en,gpt-4o,1.651371470280838,0.8189163387101903,0.0073786687,0.704761271,1.6479513679515942,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,gpt-4o,1.7194405147306622,2.210563259318622,0.0073786687,0.704761271,2.28004284886452,False,zh-cn,False,False
"Taiwan, Province of China",China,en,gpt-4o-mini,4.026904990952167,0.1445583392583933,0.0073786687,0.704761271,4.0583764216752884,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,gpt-4o-mini,4.740323144703661,2.1398145323898143,0.0073786687,0.704761271,4.945719490221732,False,zh-cn,False,False
"Taiwan, Province of China",China,en,gpt-5.1,2.9386360999654952,1.970018083289041,0.0073786687,0.704761271,3.192670501225113,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,gpt-5.1,2.0339956126608194,3.27107524869684,0.0073786687,0.704761271,3.270037258147263,False,zh-cn,False,False
"Taiwan, Province of China",China,en,grok-4.1-fast,1.2122606368429405,0.5148806564002653,0.0073786687,0.704761271,1.2197521079943987,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,grok-4.1-fast,3.1004940605809344,3.481888918222026,0.0073786687,0.704761271,4.156897977633767,False,zh-cn,False,False
"Taiwan, Province of China",China,en,kimi-k2,1.184198587866017,0.5793572145812571,0.0073786687,0.704761271,1.1834826992872294,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,kimi-k2,3.1168454843885662,0.6085283519791147,0.0073786687,0.704761271,3.1109555851171633,False,zh-cn,False,False
"Taiwan, Province of China",China,en,llama-3.2-3b-instruct,0.9052772969355566,1.1752011102741835,0.0073786687,0.704761271,1.0136743012248135,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,llama-3.2-3b-instruct,1.4346361527540257,2.4942742006852905,0.0073786687,0.704761271,2.2889780364387637,False,zh-cn,False,False
"Taiwan, Province of China",China,en,llama-3.3-70b-instruct,0.5798079094057056,-0.1403690948468055,0.0073786687,0.704761271,1.0207451057395602,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,llama-3.3-70b-instruct,2.850920185073448,1.5582558284855392,0.0073786687,0.704761271,2.9688686927846515,False,zh-cn,False,False
"Taiwan, Province of China",China,en,mistral-medium-3.1,0.3200586568473467,1.1890076540221732,0.0073786687,0.704761271,0.5764228781527345,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,mistral-medium-3.1,3.3189971120872657,1.7960973224561154,0.0073786687,0.704761271,3.4868081524211396,False,zh-cn,False,False
"Taiwan, Province of China",China,en,mistral-nemo,2.1257981757179367,2.794842123236404,0.0073786687,0.704761271,2.9759266080666995,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,mistral-nemo,1.668889370935342,1.4033502253375718,0.0073786687,0.704761271,1.8023996062929668,False,zh-cn,False,False
"Taiwan, Province of China",China,en,phi-3-mini-128k-instruct,2.666874831127324,0.8690815536865895,0.0073786687,0.704761271,2.6645676935044946,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,phi-3-mini-128k-instruct,2.9098363698028717,0.8364691382786844,0.0073786687,0.704761271,2.9054444873365703,False,zh-cn,False,False
"Taiwan, Province of China",China,en,qwen3-1.7b,0.8796810225285981,3.46432596257112,0.0073786687,0.704761271,2.89415077068575,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,qwen3-1.7b,-0.326869957721759,3.934825586426108,0.0073786687,0.704761271,3.247312369645699,False,zh-cn,False,False
"Taiwan, Province of China",China,en,qwen3-max,1.0712191730501832,1.365963556309778,0.0073786687,0.704761271,1.2525753792865824,False,zh-cn,False,True
"Taiwan, Province of China",China,zh-tw,qwen3-max,1.0506227051799355,1.08174870557265,0.0073786687,0.704761271,1.1092689689505504,False,zh-cn,False,False
Colombia,Colombia,en,claude-3-7-sonnet-20250219,-0.3418506009302868,-0.9581798001136984,0.1236542844,-1.9600009252,1.1046901669407339,False,es,False,True
Colombia,Colombia,es,claude-3-7-sonnet-20250219,-0.7690164878722071,0.2583845545467928,0.1236542844,-1.9600009252,2.3912539063053226,False,es,True,False
Colombia,Colombia,en,claude-sonnet-4.5,0.9937083591015626,-1.012848471664375,0.1236542844,-1.9600009252,1.286115027181996,False,es,False,True
Colombia,Colombia,es,claude-sonnet-4.5,0.6015656398484852,0.1463912148328854,0.1236542844,-1.9600009252,2.1599275708363295,False,es,True,False
Colombia,Colombia,en,deepseek-chat,-0.2142814635863397,-1.0980728606693917,0.1236542844,-1.9600009252,0.9258080568846694,False,es,False,True
Colombia,Colombia,es,deepseek-chat,-0.2912931403248842,0.462129454576349,0.1236542844,-1.9600009252,2.457416721258593,False,es,True,False
Colombia,Colombia,en,deepseek-chat-v3.1,1.2218702596550948,-2.159226491690899,0.1236542844,-1.9600009252,1.1161402934439373,False,es,False,True
Colombia,Colombia,es,deepseek-chat-v3.1,0.198957963282803,-0.876236126428364,0.1236542844,-1.9600009252,1.0863778270518083,False,es,True,False
Colombia,Colombia,en,doubao-1-5-pro-32k-250115,-0.2507033352875966,-1.1444575846389122,0.1236542844,-1.9600009252,0.8973597760941269,False,es,False,True
Colombia,Colombia,es,doubao-1-5-pro-32k-250115,-0.0399037104908584,-0.978108576443142,0.1236542844,-1.9600009252,0.9954214194199245,False,es,True,False
Colombia,Colombia,en,gemini-2.5-flash,-0.8627974404575004,-0.0120432901052939,0.1236542844,-1.9600009252,2.183489398554089,False,es,False,True
Colombia,Colombia,es,gemini-2.5-flash,-0.6239357666838389,0.0898291599094841,0.1236542844,-1.9600009252,2.181901524427601,False,es,True,False
Colombia,Colombia,en,gemini-2.5-pro,2.0328915309758004,-1.873136637929699,0.1236542844,-1.9600009252,1.9112122509327218,False,es,False,True
Colombia,Colombia,es,gemini-2.5-pro,0.2073177860071362,-0.7653748442778516,0.1236542844,-1.9600009252,1.1975521093967387,False,es,True,False
Colombia,Colombia,en,gemini-3-pro-preview,0.954946536904509,-2.196622383524685,0.1236542844,-1.9600009252,0.8643127464140056,False,es,False,True
Colombia,Colombia,es,gemini-3-pro-preview,-0.0140323039221038,-0.8959096283742449,0.1236542844,-1.9600009252,1.0729622009111492,False,es,True,False
Colombia,Colombia,en,gemma-3-4b-it,0.0029857191092125,1.222958242300447,0.1236542844,-1.9600009252,3.1852456678605616,False,es,False,True
Colombia,Colombia,es,gemma-3-4b-it,0.1250356098741762,1.0618046672606438,0.1236542844,-1.9600009252,3.0218059081758524,False,es,True,False
Colombia,Colombia,en,gpt-4o,0.2423409536959792,-0.8226995124410819,0.1236542844,-1.9600009252,1.1434776031615153,False,es,False,True
Colombia,Colombia,es,gpt-4o,0.4987142113140625,-0.7494893965079189,0.1236542844,-1.9600009252,1.2672837527062442,False,es,True,False
Colombia,Colombia,en,gpt-4o-mini,3.0409220583712804,0.5482574922282142,0.1236542844,-1.9600009252,3.8473122506044186,False,es,False,True
Colombia,Colombia,es,gpt-4o-mini,4.4421999220115,0.828493223510616,0.1236542844,-1.9600009252,5.14057740351477,False,es,True,False
Colombia,Colombia,en,gpt-5.1,1.8396034900234837,-2.068147980207084,0.1236542844,-1.9600009252,1.7193537919190949,False,es,False,True
Colombia,Colombia,es,gpt-5.1,0.0140297450548198,-0.9603861865552368,0.1236542844,-1.9600009252,1.005607858632022,False,es,True,False
Colombia,Colombia,en,grok-4.1-fast,-1.0351979026251197,-1.6383038312664362,0.1236542844,-1.9600009252,1.2026751064265873,False,es,False,True
Colombia,Colombia,es,grok-4.1-fast,-1.929536671981861,-0.661298600734878,0.1236542844,-1.9600009252,2.4294486681013394,False,es,True,False
Colombia,Colombia,en,kimi-k2,1.857115073867905,-2.0968103142886987,0.1236542844,-1.9600009252,1.7388510912569586,False,es,False,True
Colombia,Colombia,es,kimi-k2,1.0555528674248538,-0.6832851649297714,0.1236542844,-1.9600009252,1.5806448372629816,False,es,True,False
Colombia,Colombia,en,llama-3.2-3b-instruct,1.879313623540368,1.2490475119431843,0.1236542844,-1.9600009252,3.6579135565294467,False,es,False,True
Colombia,Colombia,es,llama-3.2-3b-instruct,1.9033364151216805,0.5020434484899886,0.1236542844,-1.9600009252,3.0379155657174852,False,es,True,False
Colombia,Colombia,en,llama-3.3-70b-instruct,-0.1205005110010464,-0.8276450160173048,0.1236542844,-1.9600009252,1.158378810742969,False,es,False,True
Colombia,Colombia,es,llama-3.3-70b-instruct,-0.0349198827068011,0.5353395705095121,0.1236542844,-1.9600009252,2.5003739632305826,False,es,True,False
Colombia,Colombia,en,mistral-medium-3.1,1.063912690149187,-0.5724238827792587,0.1236542844,-1.9600009252,1.6761431675829765,False,es,False,True
Colombia,Colombia,es,mistral-medium-3.1,-0.0034818387896016,-0.9317238524736215,0.1236542844,-1.9600009252,1.0361068150120485,False,es,True,False
Colombia,Colombia,en,mistral-nemo,0.6285362885705613,1.817343883871399,0.1236542844,-1.9600009252,3.8109368460726194,False,es,False,True
Colombia,Colombia,es,mistral-nemo,1.1825888241419122,1.3231662467789225,0.1236542844,-1.9600009252,3.4497143415967777,False,es,True,False
Colombia,Colombia,en,phi-3-mini-128k-instruct,2.966631079158584,0.9958282836070348,0.1236542844,-1.9600009252,4.101151468450369,False,es,False,True
Colombia,Colombia,es,phi-3-mini-128k-instruct,3.524710443611851,0.6106679821063562,0.1236542844,-1.9600009252,4.26327592692574,False,es,True,False
Colombia,Colombia,en,qwen3-1.7b,-0.3000974430947528,4.59868970952579,0.1236542844,-1.9600009252,6.572365507836169,False,es,False,True
Colombia,Colombia,es,qwen3-1.7b,1.3068469094705188,2.2477616079106286,0.1236542844,-1.9600009252,4.370950734459362,False,es,True,False
Colombia,Colombia,en,qwen3-max,-0.5126432302541241,0.3315946704799558,0.1236542844,-1.9600009252,2.378294536279051,False,es,False,True
Colombia,Colombia,es,qwen3-max,0.4670353837926187,0.2791323853708173,0.1236542844,-1.9600009252,2.2653098158812432,False,es,True,False
Ecuador,Ecuador,en,claude-3-7-sonnet-20250219,-1.218677786442607,-0.0098369036637554,-0.1937492473,-2.083660053,2.3132706208033462,False,es,False,True
Ecuador,Ecuador,es,claude-3-7-sonnet-20250219,-1.218677786442607,-0.0098369036637554,-0.1937492473,-2.083660053,2.3132706208033462,False,es,True,False
Ecuador,Ecuador,en,claude-sonnet-4.5,-0.8908594894344238,0.0524332680756978,-0.1937492473,-2.083660053,2.2469662583209655,False,es,False,True
Ecuador,Ecuador,es,claude-sonnet-4.5,-1.066635946542319,-0.1712404082833023,-0.1937492473,-2.083660053,2.1022083833941134,False,es,True,False
Ecuador,Ecuador,en,deepseek-chat,-0.5526502257270248,-1.1245288083094684,-0.1937492473,-2.083660053,1.024081372185572,False,es,False,True
Ecuador,Ecuador,es,deepseek-chat,-0.7515049040277856,0.2297222204651775,-0.1937492473,-2.083660053,2.379669917403411,False,es,True,False
Ecuador,Ecuador,en,deepseek-chat-v3.1,-0.196769879741918,-1.126735194751007,-0.1937492473,-2.083660053,0.9569296257067207,False,es,False,True
Ecuador,Ecuador,es,deepseek-chat-v3.1,-0.5889125989949957,0.0325044917462539,-0.1937492473,-2.083660053,2.1527439362274237,False,es,True,False
Ecuador,Ecuador,en,doubao-1-5-pro-32k-250115,-1.4169496551789806,-1.7182963928937949,-0.1937492473,-2.083660053,1.2766008937649649,False,es,False,True
Ecuador,Ecuador,es,doubao-1-5-pro-32k-250115,-0.9672883566085811,-1.4500749346832469,-0.1937492473,-2.083660053,0.9998964225270371,False,es,True,False
Ecuador,Ecuador,en,gemini-2.5-flash,-1.7901820865752232,-0.4840096483453985,-0.1937492473,-2.083660053,2.259973280246468,False,es,False,True
Ecuador,Ecuador,es,gemini-2.5-flash,-0.8852928520859796,-1.4968291029763332,-0.1937492473,-2.083660053,0.9069747081512618,False,es,True,False
Ecuador,Ecuador,en,gemini-2.5-pro,-0.0742715807652735,-1.2107392492151334,-0.1937492473,-2.083660053,0.8810593864666564,False,es,False,True
Ecuador,Ecuador,es,gemini-2.5-pro,-0.8803090243019219,0.0166190439763212,-0.1937492473,-2.083660053,2.209646264132022,False,es,True,False
Ecuador,Ecuador,en,gemini-3-pro-preview,-0.6744932272892413,-1.330480094780563,-0.1937492473,-2.083660053,0.893529419638396,False,es,False,True
Ecuador,Ecuador,es,gemini-3-pro-preview,-0.6744932272892413,-1.330480094780563,-0.1937492473,-2.083660053,0.893529419638396,False,es,True,False
Ecuador,Ecuador,en,gemma-3-4b-it,-0.2358759546644491,1.121085792285669,-0.1937492473,-2.083660053,3.205022713234514,False,es,False,True
Ecuador,Ecuador,es,gemma-3-4b-it,-0.1313376477439067,0.9885945513274808,-0.1937492473,-2.083660053,3.0728884720358067,False,es,True,False
Ecuador,Ecuador,en,gpt-4o,0.9268844879275856,-2.132145825343693,-0.1937492473,-2.083660053,1.121682146889169,False,es,False,True
Ecuador,Ecuador,es,gpt-4o,0.2598525375404009,-0.851361846522697,-0.1937492473,-2.083660053,1.3131311621074169,False,es,True,False
Ecuador,Ecuador,en,gpt-4o-mini,1.8818818634449996,-1.0326926538415508,-0.1937492473,-2.083660053,2.3265375522407536,False,es,False,True
Ecuador,Ecuador,es,gpt-4o-mini,2.9903645977658786,-0.8720517624618328,-0.1937492473,-2.083660053,3.4068424718558727,False,es,True,False
Ecuador,Ecuador,en,gpt-5.1,-0.0742715807652735,-1.2107392492151334,-0.1937492473,-2.083660053,0.8810593864666564,False,es,False,True
Ecuador,Ecuador,es,gpt-5.1,-0.4531431373600013,-1.1999453106841698,-0.1937492473,-2.083660053,0.9209977936926854,False,es,True,False
Ecuador,Ecuador,en,grok-4.1-fast,-1.9120250881374397,-0.6899609348164932,-0.1937492473,-2.083660053,2.212435105767194,False,es,False,True
