country_code,data_source,PC1_rescaled,PC2_rescaled,Cultural Region,model_name,language,country_code_clean,Country,Numeric,Islamic,country_code_original
170.0,Multilingual,1.0555528674,-0.6832851649,Latin America,kimi-k2,es,170,Colombia,170.0,False,170.0
170.0,Multilingual,1.8793136235,1.2490475119,Latin America,llama-3.2-3b-instruct,en,170,Colombia,170.0,False,170.0
170.0,Multilingual,1.9033364151,0.5020434485,Latin America,llama-3.2-3b-instruct,es,170,Colombia,170.0,False,170.0
170.0,Multilingual,-0.120500511,-0.827645016,Latin America,llama-3.3-70b-instruct,en,170,Colombia,170.0,False,170.0
170.0,Multilingual,-0.0349198827,0.5353395705,Latin America,llama-3.3-70b-instruct,es,170,Colombia,170.0,False,170.0
170.0,Multilingual,1.0639126901,-0.5724238828,Latin America,mistral-medium-3.1,en,170,Colombia,170.0,False,170.0
170.0,Multilingual,-0.0034818388,-0.9317238525,Latin America,mistral-medium-3.1,es,170,Colombia,170.0,False,170.0
170.0,Multilingual,0.6285362886,1.8173438839,Latin America,mistral-nemo,en,170,Colombia,170.0,False,170.0
170.0,Multilingual,1.1825888241,1.3231662468,Latin America,mistral-nemo,es,170,Colombia,170.0,False,170.0
170.0,Multilingual,2.9666310792,0.9958282836,Latin America,phi-3-mini-128k-instruct,en,170,Colombia,170.0,False,170.0
170.0,Multilingual,3.5247104436,0.6106679821,Latin America,phi-3-mini-128k-instruct,es,170,Colombia,170.0,False,170.0
170.0,Multilingual,-0.5126432303,0.3315946705,Latin America,qwen3-max,en,170,Colombia,170.0,False,170.0
170.0,Multilingual,0.4670353838,0.2791323854,Latin America,qwen3-max,es,170,Colombia,170.0,False,170.0
218.0,Multilingual,-1.2186777864,-0.0098369037,Latin America,claude-3-7-sonnet-20250219,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-1.2186777864,-0.0098369037,Latin America,claude-3-7-sonnet-20250219,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.8908594894,0.0524332681,Latin America,claude-sonnet-4.5,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-1.0666359465,-0.1712404083,Latin America,claude-sonnet-4.5,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.5526502257,-1.1245288083,Latin America,deepseek-chat,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.751504904,0.2297222205,Latin America,deepseek-chat,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.1967698797,-1.1267351948,Latin America,deepseek-chat-v3.1,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.588912599,0.0325044917,Latin America,deepseek-chat-v3.1,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-1.4169496552,-1.7182963929,Latin America,doubao-1-5-pro-32k-250115,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.9672883566,-1.4500749347,Latin America,doubao-1-5-pro-32k-250115,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-1.7901820866,-0.4840096483,Latin America,gemini-2.5-flash,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.8852928521,-1.496829103,Latin America,gemini-2.5-flash,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.0742715808,-1.2107392492,Latin America,gemini-2.5-pro,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.8803090243,0.016619044,Latin America,gemini-2.5-pro,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.6744932273,-1.3304800948,Latin America,gemini-3-pro-preview,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.6744932273,-1.3304800948,Latin America,gemini-3-pro-preview,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.2358759547,1.1210857923,Latin America,gemma-3-4b-it,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.1313376477,0.9885945513,Latin America,gemma-3-4b-it,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,0.9268844879,-2.1321458253,Latin America,gpt-4o,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,0.2598525375,-0.8513618465,Latin America,gpt-4o,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,1.8818818634,-1.0326926538,Latin America,gpt-4o-mini,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,2.9903645978,-0.8720517625,Latin America,gpt-4o-mini,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.0742715808,-1.2107392492,Latin America,gpt-5.1,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.4531431374,-1.1999453107,Latin America,gpt-5.1,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-1.9120250881,-0.6899609348,Latin America,grok-4.1-fast,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-1.929536672,-0.6612986007,Latin America,grok-4.1-fast,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,0.2101637258,-1.2020056915,Latin America,kimi-k2,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,0.4315138158,-1.0714709074,Latin America,kimi-k2,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,1.8793136235,1.2490475119,Latin America,llama-3.2-3b-instruct,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,1.8793136235,1.2490475119,Latin America,llama-3.2-3b-instruct,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.120500511,-0.827645016,Latin America,llama-3.3-70b-instruct,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.5126432303,0.3315946705,Latin America,llama-3.3-70b-instruct,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.2423435126,-1.0335963025,Latin America,mistral-medium-3.1,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.4531431374,-1.1999453107,Latin America,mistral-medium-3.1,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,0.150812941,1.6135989838,Latin America,mistral-nemo,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,1.2176119918,1.2658415786,Latin America,mistral-nemo,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,2.9666310792,0.9958282836,Latin America,phi-3-mini-128k-instruct,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,3.5247104436,0.6106679821,Latin America,phi-3-mini-128k-instruct,es,218,Ecuador,218.0,False,218.0
218.0,Multilingual,-0.7634498505,-1.2908778165,Latin America,qwen3-max,en,218,Ecuador,218.0,False,218.0
218.0,Multilingual,0.0454361342,-0.053565631,Latin America,qwen3-max,es,218,Ecuador,218.0,False,218.0
250.0,Multilingual,3.8702691308,3.4115639251,Catholic Europe,claude-3-7-sonnet-20250219,en,250,France,250.0,False,250.0
250.0,Multilingual,3.0376970183,2.4716089001,Catholic Europe,claude-3-7-sonnet-20250219,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.016134924,2.8705111481,Catholic Europe,claude-sonnet-4.5,en,250,France,250.0,False,250.0
250.0,Multilingual,4.8064913679,1.7827555638,Catholic Europe,claude-sonnet-4.5,fr,250,France,250.0,False,250.0
250.0,Multilingual,3.1189017254,3.6017128843,Catholic Europe,deepseek-chat,en,250,France,250.0,False,250.0
250.0,Multilingual,2.1733501981,3.4483642011,Catholic Europe,deepseek-chat,fr,250,France,250.0,False,250.0
250.0,Multilingual,2.8618731704,3.8184581093,Catholic Europe,deepseek-chat-v3.1,en,250,France,250.0,False,250.0
250.0,Multilingual,3.2890390574,2.6018937547,Catholic Europe,deepseek-chat-v3.1,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.3730490891,2.7840450901,Catholic Europe,doubao-1-5-pro-32k-250115,en,250,France,250.0,False,250.0
250.0,Multilingual,3.7550671116,2.4047288678,Catholic Europe,doubao-1-5-pro-32k-250115,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.6525730558,4.052085678,Catholic Europe,gemini-2.5-flash,en,250,France,250.0,False,250.0
250.0,Multilingual,4.1611422586,1.1791462913,Catholic Europe,gemini-2.5-flash,fr,250,France,250.0,False,250.0
250.0,Multilingual,3.9117561155,4.2064204131,Catholic Europe,gemini-2.5-pro,en,250,France,250.0,False,250.0
250.0,Multilingual,1.800344619,3.8992383182,Catholic Europe,gemini-2.5-pro,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.6525730558,4.052085678,Catholic Europe,gemini-3-pro-preview,en,250,France,250.0,False,250.0
250.0,Multilingual,3.7209400249,2.6105398362,Catholic Europe,gemini-3-pro-preview,fr,250,France,250.0,False,250.0
250.0,Multilingual,0.9337147054,2.6662217143,Catholic Europe,gemma-3-4b-it,en,250,France,250.0,False,250.0
250.0,Multilingual,5.1986448689,1.960326198,Catholic Europe,gemma-3-4b-it,fr,250,France,250.0,False,250.0
250.0,Multilingual,2.4775918735,3.6806311171,Catholic Europe,gpt-4o,en,250,France,250.0,False,250.0
250.0,Multilingual,1.4208971178,4.5695816174,Catholic Europe,gpt-4o,fr,250,France,250.0,False,250.0
250.0,Multilingual,6.3754314636,2.5789974523,Catholic Europe,gpt-4o-mini,en,250,France,250.0,False,250.0
250.0,Multilingual,6.2224855791,2.742118587,Catholic Europe,gpt-4o-mini,fr,250,France,250.0,False,250.0
250.0,Multilingual,3.9117561155,4.2064204131,Catholic Europe,gpt-5.1,en,250,France,250.0,False,250.0
250.0,Multilingual,3.9117561155,4.2064204131,Catholic Europe,gpt-5.1,fr,250,France,250.0,False,250.0
250.0,Multilingual,2.7212778767,4.09253369,Catholic Europe,grok-4.1-fast,en,250,France,250.0,False,250.0
250.0,Multilingual,2.2148371827,4.2432206891,Catholic Europe,grok-4.1-fast,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.4592850148,3.8570743357,Catholic Europe,kimi-k2,en,250,France,250.0,False,250.0
250.0,Multilingual,3.9292676994,4.177758079,Catholic Europe,kimi-k2,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.1505981103,1.8280567361,Catholic Europe,llama-3.2-3b-instruct,en,250,France,250.0,False,250.0
250.0,Multilingual,2.3230994782,0.579048623,Catholic Europe,llama-3.2-3b-instruct,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.129363086,2.3721425172,Catholic Europe,llama-3.3-70b-instruct,en,250,France,250.0,False,250.0
250.0,Multilingual,3.7437315745,2.8130404743,Catholic Europe,llama-3.3-70b-instruct,fr,250,France,250.0,False,250.0
250.0,Multilingual,3.5510514402,3.8985966766,Catholic Europe,mistral-medium-3.1,en,250,France,250.0,False,250.0
250.0,Multilingual,1.771051328,4.913219578,Catholic Europe,mistral-medium-3.1,fr,250,France,250.0,False,250.0
250.0,Multilingual,4.6407686656,3.7857539203,Catholic Europe,mistral-nemo,en,250,France,250.0,False,250.0
250.0,Multilingual,4.9637034799,2.1702015011,Catholic Europe,mistral-nemo,fr,250,France,250.0,False,250.0
250.0,Multilingual,3.5661974283,1.4055244701,Catholic Europe,phi-3-mini-128k-instruct,en,250,France,250.0,False,250.0
250.0,Multilingual,3.3273357545,1.3036520201,Catholic Europe,phi-3-mini-128k-instruct,fr,250,France,250.0,False,250.0
250.0,Multilingual,3.2573602298,3.6305155365,Catholic Europe,qwen3-max,en,250,France,250.0,False,250.0
250.0,Multilingual,2.7729165472,3.8580603876,Catholic Europe,qwen3-max,fr,250,France,250.0,False,250.0
275.0,Multilingual,-0.7520947799,-0.3325826874,African-Islamic,claude-3-7-sonnet-20250219,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.7991679229,-0.639420372,African-Islamic,claude-3-7-sonnet-20250219,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.0380295966,-0.741292822,African-Islamic,claude-3-7-sonnet-20250219,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.1691936081,-0.3100269983,African-Islamic,claude-sonnet-4.5,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-0.9616536963,-0.9502962287,African-Islamic,claude-sonnet-4.5,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-0.0193552507,-2.0607933386,African-Islamic,claude-sonnet-4.5,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.562122902,0.5733659717,African-Islamic,deepseek-chat,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.3032776941,-0.754293147,African-Islamic,deepseek-chat,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.0644160203,-0.652420697,African-Islamic,deepseek-chat,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.3531606392,-1.1422554507,African-Islamic,deepseek-chat-v3.1,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.1801939842,-0.9997063936,African-Islamic,deepseek-chat-v3.1,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.5707720746,-0.0316916548,African-Islamic,deepseek-chat-v3.1,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-1.629803831,-1.2074157155,African-Islamic,doubao-1-5-pro-32k-250115,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-0.3744544653,0.6061280756,African-Islamic,doubao-1-5-pro-32k-250115,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.3627822519,0.0535327342,African-Islamic,doubao-1-5-pro-32k-250115,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.496565735,-0.9493044892,African-Islamic,gemini-2.5-flash,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.496565735,-0.9493044892,African-Islamic,gemini-2.5-flash,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-4.3701850632,1.6524654313,African-Islamic,gemini-2.5-pro,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.2857661102,-0.7829554811,African-Islamic,gemini-2.5-pro,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.5140773189,-0.9206421552,African-Islamic,gemini-3-pro-preview,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,gemini-3-pro-preview,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,gemini-3-pro-preview,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,2.4761909299,0.3974912438,African-Islamic,gemma-3-4b-it,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-0.8649843419,1.4371331548,African-Islamic,gemma-3-4b-it,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,3.007662546,0.6362090457,African-Islamic,gemma-3-4b-it,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-1.2740595764,-1.7401762813,African-Islamic,gpt-4o,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-1.530432834,-1.8133863972,African-Islamic,gpt-4o,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.1626824003,-1.0283687277,African-Islamic,gpt-4o,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,0.2753066849,-0.207551928,African-Islamic,gpt-4o-mini,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-0.3919660491,0.6347904097,African-Islamic,gpt-4o-mini,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-1.7332533831,0.3811465885,African-Islamic,gpt-4o-mini,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.9490729734,-0.7808951003,African-Islamic,gpt-5.1,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-0.1438206144,-1.941119179,African-Islamic,gpt-5.1,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.1801939842,-0.9997063936,African-Islamic,gpt-5.1,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.5446113182,0.5447036377,African-Islamic,grok-4.1-fast,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.496565735,-0.9493044892,African-Islamic,grok-4.1-fast,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-5.3895340089,-0.2008426653,African-Islamic,grok-4.1-fast,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-1.7998285071,-0.4499130544,African-Islamic,kimi-k2,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-0.1050587922,-0.7573452672,African-Islamic,kimi-k2,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.1626824003,-1.0283687277,African-Islamic,kimi-k2,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,0.9086580947,3.4974854493,African-Islamic,llama-3.2-3b-instruct,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,1.2972114675,2.3812118769,African-Islamic,llama-3.2-3b-instruct,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,1.8442904559,1.3063721801,African-Islamic,llama-3.2-3b-instruct,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,llama-3.3-70b-instruct,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.1838953898,-0.200240045,African-Islamic,llama-3.3-70b-instruct,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.6073598711,0.2168579611,African-Islamic,llama-3.3-70b-instruct,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.3513232772,0.7397149799,African-Islamic,mistral-medium-3.1,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,mistral-medium-3.1,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.390993609,-1.1660554018,African-Islamic,mistral-medium-3.1,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,2.38230975,0.9428900373,African-Islamic,mistral-nemo,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,0.2545684142,2.507761965,African-Islamic,mistral-nemo,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,1.2401672227,1.7536146756,African-Islamic,mistral-nemo,fr,275,Palestine,275.0,False,275.0
275.0,Multilingual,-2.3452075105,4.4602453924,African-Islamic,phi-3-mini-128k-instruct,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,0.2127989155,-0.0969559635,African-Islamic,phi-3-mini-128k-instruct,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-4.3396510638,0.1871196385,African-Islamic,qwen3-max,ar,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,qwen3-max,en,275,Palestine,275.0,False,275.0
275.0,Multilingual,-3.2206178644,0.3119463058,African-Islamic,qwen3-max,fr,275,Palestine,275.0,False,275.0
276.0,Multilingual,4.4096589079,2.5141752078,Protestant Europe,claude-3-7-sonnet-20250219,de,276,Germany,276.0,False,276.0
276.0,Multilingual,5.3815856058,3.6314191852,Protestant Europe,claude-3-7-sonnet-20250219,en,276,Germany,276.0,False,276.0
276.0,Multilingual,4.7878751671,2.7933366102,Protestant Europe,claude-sonnet-4.5,de,276,Germany,276.0,False,276.0
276.0,Multilingual,5.2837653959,2.6784638353,Protestant Europe,claude-sonnet-4.5,en,276,Germany,276.0,False,276.0
276.0,Multilingual,0.7632087477,2.1755708416,Protestant Europe,deepseek-chat,de,276,Germany,276.0,False,276.0
276.0,Multilingual,4.0096237163,3.5888528775,Protestant Europe,deepseek-chat,en,276,Germany,276.0,False,276.0
276.0,Multilingual,1.6713949316,3.7045713862,Protestant Europe,deepseek-chat-v3.1,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.5076684498,3.8450600626,Protestant Europe,deepseek-chat-v3.1,en,276,Germany,276.0,False,276.0
276.0,Multilingual,1.3916222177,2.1482930876,Protestant Europe,doubao-1-5-pro-32k-250115,de,276,Germany,276.0,False,276.0
276.0,Multilingual,2.7729165472,3.8580603876,Protestant Europe,doubao-1-5-pro-32k-250115,en,276,Germany,276.0,False,276.0
276.0,Multilingual,2.3384144534,1.8502772377,Protestant Europe,gemini-2.5-flash,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.5697810493,2.1669191261,Protestant Europe,gemini-2.5-flash,en,276,Germany,276.0,False,276.0
276.0,Multilingual,2.7868350437,2.569863229,Protestant Europe,gemini-2.5-pro,de,276,Germany,276.0,False,276.0
276.0,Multilingual,2.7387894605,4.0638713559,Protestant Europe,gemini-2.5-pro,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.7605971399,3.762799703,Protestant Europe,gemini-3-pro-preview,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.7781087237,3.734137369,Protestant Europe,gemini-3-pro-preview,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.8795118179,2.9174009926,Protestant Europe,gemma-3-4b-it,de,276,Germany,276.0,False,276.0
276.0,Multilingual,0.79436012,2.4889327619,Protestant Europe,gemma-3-4b-it,en,276,Germany,276.0,False,276.0
276.0,Multilingual,2.4379215418,1.7748607353,Protestant Europe,gpt-4o,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.9151109301,2.2005269638,Protestant Europe,gpt-4o,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.5382024491,2.3797142698,Protestant Europe,gpt-4o-mini,de,276,Germany,276.0,False,276.0
276.0,Multilingual,4.7818101294,2.9346710204,Protestant Europe,gpt-4o-mini,en,276,Germany,276.0,False,276.0
276.0,Multilingual,4.8515682904,3.9521029285,Protestant Europe,gpt-5.1,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.7184680746,4.0114090708,Protestant Europe,gpt-5.1,en,276,Germany,276.0,False,276.0
276.0,Multilingual,1.8821945564,3.8709203944,Protestant Europe,grok-4.1-fast,de,276,Germany,276.0,False,276.0
276.0,Multilingual,2.2226669503,5.3200379889,Protestant Europe,grok-4.1-fast,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.268806776,3.7431876126,Protestant Europe,kimi-k2,de,276,Germany,276.0,False,276.0
276.0,Multilingual,5.8593089534,3.8351640852,Protestant Europe,kimi-k2,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.3083441815,1.993581345,Protestant Europe,llama-3.2-3b-instruct,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.9726848638,1.9072612926,Protestant Europe,llama-3.2-3b-instruct,en,276,Germany,276.0,False,276.0
276.0,Multilingual,5.0916706725,3.6026108454,Protestant Europe,llama-3.3-70b-instruct,de,276,Germany,276.0,False,276.0
276.0,Multilingual,4.1119920584,3.6550731305,Protestant Europe,llama-3.3-70b-instruct,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.5791134891,3.8341201184,Protestant Europe,mistral-medium-3.1,de,276,Germany,276.0,False,276.0
276.0,Multilingual,2.4021075768,3.009043556,Protestant Europe,mistral-medium-3.1,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.034566621,4.2773895279,Protestant Europe,mistral-nemo,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.9754834128,3.041153331,Protestant Europe,mistral-nemo,en,276,Germany,276.0,False,276.0
276.0,Multilingual,3.5661974283,1.4055244701,Protestant Europe,phi-3-mini-128k-instruct,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.5661974283,1.4055244701,Protestant Europe,phi-3-mini-128k-instruct,en,276,Germany,276.0,False,276.0
276.0,Multilingual,4.8146965077,3.1802245851,Protestant Europe,qwen3-max,de,276,Germany,276.0,False,276.0
276.0,Multilingual,3.6952171382,3.6324052371,Protestant Europe,qwen3-max,en,276,Germany,276.0,False,276.0
288.0,Multilingual,-1.3910782486,-1.6360974448,African-Islamic,claude-3-7-sonnet-20250219,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.530432834,-1.8133863972,African-Islamic,claude-sonnet-4.5,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.2740595764,-1.7401762813,African-Islamic,deepseek-chat,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-0.3331427845,-2.9764124783,African-Islamic,deepseek-chat-v3.1,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.9625825487,-2.1102701895,African-Islamic,doubao-1-5-pro-32k-250115,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gemini-2.5-flash,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.7692945078,-1.9152588472,African-Islamic,gemini-2.5-pro,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gemini-3-pro-preview,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-0.3159754534,0.4265200866,African-Islamic,gemma-3-4b-it,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-0.1117926946,-2.8458776942,African-Islamic,gpt-4o,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,0.5891578065,-3.2020676288,African-Islamic,gpt-4o-mini,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.7692945078,-1.9152588472,African-Islamic,gpt-5.1,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-2.1908937574,-2.2479568636,African-Islamic,grok-4.1-fast,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-0.8846375547,-1.7867844439,African-Islamic,kimi-k2,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,1.3037226752,1.6628701475,African-Islamic,llama-3.2-3b-instruct,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,llama-3.3-70b-instruct,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.7692945078,-1.9152588472,African-Islamic,mistral-medium-3.1,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,0.3094258079,-0.263158966,African-Islamic,mistral-nemo,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,1.7066038067,0.1515616307,African-Islamic,phi-3-mini-128k-instruct,en-native,288,Ghana,288.0,True,288.0
288.0,Multilingual,-1.6018778734,-1.802446453,African-Islamic,qwen3-max,en-native,288,Ghana,288.0,True,288.0
320.0,Multilingual,-1.5793824618,-0.3176606401,Latin America,claude-3-7-sonnet-20250219,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.7901820866,-0.4840096483,Latin America,claude-3-7-sonnet-20250219,es,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.3580323718,-0.1871258561,Latin America,claude-sonnet-4.5,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.312458739,-0.2802647483,Latin America,claude-sonnet-4.5,es,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.1241545259,-1.598701553,Latin America,deepseek-chat,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-0.9973276965,0.1206978804,Latin America,deepseek-chat,es,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-0.8852928521,-1.496829103,Latin America,deepseek-chat-v3.1,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,0.0807043081,-1.125153527,Latin America,deepseek-chat-v3.1,es,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.7951659144,-1.9974577953,Latin America,doubao-1-5-pro-32k-250115,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.8126774982,-1.9687954612,Latin America,doubao-1-5-pro-32k-250115,es,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.830189082,-1.9401331271,Latin America,gemini-2.5-flash,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.5913274083,-1.8382606771,Latin America,gemini-2.5-flash,es,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.929536672,-0.6612986007,Latin America,gemini-2.5-pro,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-2.0184932952,-0.6216963225,Latin America,gemini-2.5-pro,es,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.7131704098,-2.0442119636,Latin America,gemini-3-pro-preview,en,320,Guatemala,320.0,False,320.0
320.0,Multilingual,-1.502370785,-1.8778629554,Latin America,gemini-3-pro-preview,es,320,Guatemala,320.0,False,320.0
