country,native_language,is_multilingual,model,cultural_region,is_islamic,native_distance,english_distance,english_advantage
Ecuador,es,False,gpt-5.1,Latin America,False,0.9209977936926853,0.8810593864666564,4.33642811085337
Ecuador,es,False,grok-4.1-fast,Latin America,False,2.244118999646283,2.212435105767194,1.4118633585867373
Ecuador,es,False,kimi-k2,Latin America,False,1.1897397885941383,0.9697732225009009,18.48862820274019
Ecuador,es,False,llama-3.2-3b-instruct,Latin America,False,3.924860428077212,3.924860428077212,0.0
Ecuador,es,False,llama-3.3-70b-instruct,Latin America,False,2.4362160724485387,1.258149097085093,48.35642407446314
Ecuador,es,False,mistral-medium-3.1,Latin America,False,0.9209977936926853,1.051187558314388,-14.135730347378422
Ecuador,es,False,mistral-nemo,Latin America,False,3.6347079287773436,3.713279882681989,-2.1617130026476583
Ecuador,es,False,phi-3-mini-128k-instruct,Latin America,False,4.591987155219006,4.412624187846188,3.9059988913288715
Ecuador,es,False,qwen3-max,Latin America,False,2.044136250075877,0.976249175065032,52.24148218941892
France,fr,False,claude-3-7-sonnet-20250219,Catholic Europe,False,1.309228983663642,2.5012080768018197,-91.04435572474408
France,fr,False,claude-sonnet-4.5,Catholic Europe,False,2.2033328735058832,2.130360581834995,3.3119050030228454
France,fr,False,deepseek-chat,Catholic Europe,False,2.2919418965446368,2.42931508234458,-5.993746438644404
France,fr,False,deepseek-chat-v3.1,Catholic Europe,False,1.517558422685766,2.6122147261711643,-72.13272893626606
France,fr,False,doubao-1-5-pro-32k-250115,Catholic Europe,False,1.6064250754075668,2.311208763249904,-43.87280170309381
France,fr,False,gemini-2.5-flash,Catholic Europe,False,1.4833455499461399,3.458365794433831,-133.14633563025177
France,fr,False,gemini-2.5-pro,Catholic Europe,False,2.8263087647289726,3.237903418002074,-14.562975511013251
France,fr,False,gemini-3-pro-preview,Catholic Europe,False,1.7439274700877327,3.458365794433831,-98.30903829158956
France,fr,False,gemma-3-4b-it,Catholic Europe,False,2.629009373633637,2.270647959517923,13.63104360561526
France,fr,False,gpt-4o,Catholic Europe,False,3.584597051272368,2.4760587683793602,30.925045884851336
France,fr,False,gpt-4o-mini,Catholic Europe,False,3.860209376918867,3.9416284388496052,-2.1091877144686153
France,fr,False,gpt-5.1,Catholic Europe,False,3.237903418002074,3.237903418002074,0.0
France,fr,False,grok-4.1-fast,Catholic Europe,False,3.0657260371420443,2.8801458488287897,6.053384616397676
France,fr,False,kimi-k2,Catholic Europe,False,3.2181884904905416,3.1882610287999626,0.9299474464908406
France,fr,False,llama-3.2-3b-instruct,Catholic Europe,False,0.7263655328904192,1.5958310018186672,-119.70081585071813
France,fr,False,llama-3.3-70b-instruct,Catholic Europe,False,1.9226190723478513,1.8574782511569228,3.3881293558260777
France,fr,False,mistral-medium-3.1,Catholic Europe,False,3.8100714547538783,2.8241628771914717,25.876380253506138
France,fr,False,mistral-nemo,Catholic Europe,False,2.4779876715589135,3.236096597221098,-30.59373274384593
France,fr,False,phi-3-mini-128k-instruct,Catholic Europe,False,0.6554983877979876,0.9087125328591338,-38.62925520103369
France,fr,False,qwen3-max,Catholic Europe,False,2.647045979670364,2.486209092387595,6.076089668181653
Palestine,ar,False,claude-3-7-sonnet-20250219,African-Islamic,True,1.221141273705826,1.1386075341053425,6.758738024636283
Palestine,ar,False,claude-sonnet-4.5,African-Islamic,True,0.8587239463160501,0.7833256846089073,8.780267748512602
Palestine,ar,False,deepseek-chat,African-Islamic,True,1.8229490893547178,0.6390298219200551,64.94527325794617
Palestine,ar,False,deepseek-chat-v3.1,African-Islamic,True,1.6173915230949687,0.4451244560221378,72.47886800034865
Palestine,ar,False,doubao-1-5-pro-32k-250115,African-Islamic,True,0.18886511126327366,2.1475384930543924,-1037.0752801774875
Palestine,ar,False,gemini-2.5-flash,African-Islamic,True,0.7653481436818101,0.7653481436818101,0.0
Palestine,ar,False,gemini-2.5-pro,African-Islamic,True,3.7743197393990497,0.6103991255842933,83.82757244404839
Palestine,ar,False,gemini-3-pro-preview,African-Islamic,True,0.7870049369223784,1.4255393075715705,-81.1347350813595
Palestine,ar,False,gemma-3-4b-it,African-Islamic,True,4.4569921413876035,2.638613592587686,40.79833419301921
Palestine,ar,False,gpt-4o,African-Islamic,True,0.8294421905270764,0.7884791770141251,4.938621881160998
Palestine,ar,False,gpt-4o-mini,African-Islamic,True,2.183761248439463,2.1587918300826345,1.1434133825147643
Palestine,ar,False,gpt-5.1,African-Islamic,True,1.240978419528571,1.8251923945304884,-47.07688432034553
Palestine,ar,False,grok-4.1-fast,African-Islamic,True,1.7894686820540613,0.7653481436818101,57.23042535713467
Palestine,ar,False,kimi-k2,African-Islamic,True,0.6060099067353424,1.6596940453107847,-173.87242796933498
Palestine,ar,False,llama-3.2-3b-instruct,African-Islamic,True,5.264130295675456,4.583267373112239,12.934005891202085
Palestine,ar,False,llama-3.3-70b-instruct,African-Islamic,True,1.4255393075715705,1.678313896234551,-17.73185680116994
Palestine,ar,False,mistral-medium-3.1,African-Islamic,True,1.8944453762062206,1.4255393075715705,24.751627812762393
Palestine,ar,False,mistral-nemo,African-Islamic,True,4.578394764923373,4.0802951122958735,10.879351349158638
Palestine,ar,False,phi-3-mini-128k-instruct,African-Islamic,True,5.546342554844735,2.1725987814050223,60.82826186948631
Palestine,ar,False,qwen3-max,African-Islamic,True,2.8817834407493703,1.4255393075715705,50.53273998961985
Germany,de,False,claude-3-7-sonnet-20250219,Protestant Europe,False,2.2017587723805163,3.5537845285290106,-61.406625153885486
Germany,de,False,claude-sonnet-4.5,Protestant Europe,False,2.651825372911412,3.086000144418676,-16.37267581577545
Germany,de,False,deepseek-chat,Protestant Europe,False,1.588979945479908,2.4386049671450976,-53.469839193507475
Germany,de,False,deepseek-chat-v3.1,Protestant Europe,False,1.9773230682893823,2.3371141183089357,-18.195865702958447
Germany,de,False,doubao-1-5-pro-32k-250115,Protestant Europe,False,0.9753251540912601,2.074163279077918,-112.66377375558194
Germany,de,False,gemini-2.5-flash,Protestant Europe,False,0.027727020134142605,1.2976784554890977,-4580.194442861018
Germany,de,False,gemini-2.5-pro,Protestant Europe,False,0.8731428688379494,2.2687373080895767,-159.83574842786032
Germany,de,False,gemini-3-pro-preview,Protestant Europe,False,2.4094260952236044,2.397201040631169,0.5073845019222661
Germany,de,False,gemma-3-4b-it,Protestant Europe,False,1.9022156483475383,1.655524036083412,12.96864593025655
Germany,de,False,gpt-4o,Protestant Europe,False,0.13661331650596162,1.6410680074260584,-1101.2503973977123
Germany,de,False,gpt-4o-mini,Protestant Europe,False,1.3387574127620734,2.7005711297985857,-101.7222167402883
Germany,de,False,gpt-5.1,Protestant Europe,False,3.3037690334576015,2.589529844135381,21.61892015116821
Germany,de,False,grok-4.1-fast,Protestant Europe,False,2.081455521211344,3.48625197980585,-67.4910630699885
Germany,de,False,kimi-k2,Protestant Europe,False,2.133157345186291,4.069500903970283,-90.77359263504725
Germany,de,False,llama-3.2-3b-instruct,Protestant Europe,False,1.0056582762729696,1.6589933323309798,-64.9659105356652
Germany,de,False,llama-3.3-70b-instruct,Protestant Europe,False,3.2913246881857003,2.5575056106532106,22.29555413255196
Germany,de,False,mistral-medium-3.1,Protestant Europe,False,2.365106659902632,1.1772350339386217,50.22486495441662
Germany,de,False,mistral-nemo,Protestant Europe,False,2.546091689010354,2.0520943871159467,19.40218037027647
Germany,de,False,phi-3-mini-128k-instruct,Protestant Europe,False,1.3226088070009892,1.3226088070009892,0.0
Germany,de,False,qwen3-max,Protestant Europe,False,2.838440130632499,2.266026284026662,20.16649357611373
Guatemala,es,False,claude-3-7-sonnet-20250219,Latin America,False,2.205362933921117,2.06007751268164,6.58782366406969
Guatemala,es,False,claude-sonnet-4.5,Latin America,False,1.8317039892878013,1.914851938062809,-4.539376955079796
Guatemala,es,False,deepseek-chat,Latin America,False,1.7973376398529333,1.5400944969372923,14.312455112033923
Guatemala,es,False,deepseek-chat-v3.1,Latin America,False,0.25152693344211513,1.2811241963386826,-409.3387729125687
Guatemala,es,False,doubao-1-5-pro-32k-250115,Latin America,False,2.3153591066284887,2.310255483451727,0.22042469188261138
Guatemala,es,False,gemini-2.5-flash,Latin America,False,2.061379530737675,2.320937645953391,-12.591476307268445
Guatemala,es,False,gemini-2.5-pro,Latin America,False,2.3949084861778682,2.300013415691265,3.962367290202821
Guatemala,es,False,gemini-3-pro-preview,Latin America,False,1.9940201942032045,2.2544247597282143,-13.059274238146093
Guatemala,es,False,gemma-3-4b-it,Latin America,False,5.006027028846447,3.374847320418588,32.5843168450438
Guatemala,es,False,gpt-4o,Latin America,False,0.6920329384604836,1.2110657022551348,-75.00116467711874
Guatemala,es,False,gpt-4o-mini,Latin America,False,0.9636241638789576,0.7504304919215163,22.124151712764732
Guatemala,es,False,gpt-5.1,Latin America,False,1.734342593716907,2.028786688952967,-16.977274057775997
Guatemala,es,False,grok-4.1-fast,Latin America,False,2.948601773618748,2.948601773618748,0.0
Guatemala,es,False,kimi-k2,Latin America,False,1.2811241963386826,1.1421277006654245,10.849572279603757
Guatemala,es,False,llama-3.2-3b-instruct,Latin America,False,2.970598960243356,2.799801624566303,5.749592522009794
Guatemala,es,False,llama-3.3-70b-instruct,Latin America,False,2.011979459654886,1.3770589032074068,31.55700985915566
Guatemala,es,False,mistral-medium-3.1,Latin America,False,1.8018560912639021,1.298939464134257,27.91103182812324
Guatemala,es,False,mistral-nemo,Latin America,False,1.1480319220753683,2.5587623427959243,-122.88250819457105
Guatemala,es,False,phi-3-mini-128k-instruct,Latin America,False,1.550377987561102,2.3518658163800716,-51.69628537359392
Guatemala,es,False,qwen3-max,Latin America,False,2.0104600697534463,2.205362933921117,-9.694440944135373
Haiti,fr,False,claude-3-7-sonnet-20250219,Latin America,False,4.628733465181973,2.1146031913167485,54.31572789353479
Haiti,fr,False,claude-sonnet-4.5,Latin America,False,2.082898678663363,2.006662326856028,3.6601085107153355
Haiti,fr,False,deepseek-chat,Latin America,False,3.7125694896403956,1.8626049449194717,49.82976210635491
Haiti,fr,False,deepseek-chat-v3.1,Latin America,False,4.860220993071405,1.8626049449194717,61.676538009799366
Haiti,fr,False,doubao-1-5-pro-32k-250115,Latin America,False,3.6555735513259235,2.9098513191897104,20.399595895580603
Haiti,fr,False,gemini-2.5-flash,Latin America,False,2.912598837724487,2.908441296843104,0.1427433406734147
Haiti,fr,False,gemini-2.5-pro,Latin America,False,6.346208689608665,3.919119863233892,38.244705541261325
Haiti,fr,False,gemini-3-pro-preview,Latin America,False,4.702239332347568,3.6696853839561374,21.958770607193514
Haiti,fr,False,gemma-3-4b-it,Latin America,False,1.2264049795152099,1.17176168525757,4.455566894325556
Haiti,fr,False,gpt-4o,Latin America,False,1.7699757123166089,1.8616062125338673,-5.1769354562119405
Haiti,fr,False,gpt-4o-mini,Latin America,False,1.4397071613015193,2.385689173615012,-65.70655739868023
Haiti,fr,False,gpt-5.1,Latin America,False,2.118148557650026,2.3849876728794506,-12.597752611151536
Haiti,fr,False,grok-4.1-fast,Latin America,False,4.131669708473814,4.131669708473814,0.0
Haiti,fr,False,kimi-k2,Latin America,False,3.1843753283302743,1.5848101775625258,50.23167767118959
Haiti,fr,False,llama-3.2-3b-instruct,Latin America,False,2.9016736469740048,2.9823796307152763,-2.7813597792238074
Haiti,fr,False,llama-3.3-70b-instruct,Latin America,False,3.7323902216188047,2.3280163919045624,37.62666137050215
Haiti,fr,False,mistral-medium-3.1,Latin America,False,3.2005071789904465,2.9869114764154436,6.673807950725437
Haiti,fr,False,mistral-nemo,Latin America,False,1.5654060895207786,3.2291649188133147,-106.2828898156303
Haiti,fr,False,phi-3-mini-128k-instruct,Latin America,False,2.7821041233269246,2.184199013131631,21.49111189556416
Haiti,fr,False,qwen3-max,Latin America,False,4.628733465181973,3.7312822728890414,19.388698853448666
Hong Kong,zh-cn,True,claude-3-7-sonnet-20250219,Confucian,False,2.336165252002165,1.239272335971073,46.95271086200009
Hong Kong,zh-cn,True,claude-sonnet-4.5,Confucian,False,2.26916228007576,0.6357658324556336,71.98235498457134
Hong Kong,zh-cn,True,deepseek-chat,Confucian,False,0.3013906994408186,0.8725674199823676,-189.51371810784954
Hong Kong,zh-cn,True,deepseek-chat-v3.1,Confucian,False,1.1830768594338612,0.16871493532440793,85.73930899086783
Hong Kong,zh-cn,True,doubao-1-5-pro-32k-250115,Confucian,False,0.41275245253576814,0.9834949225784018,-138.27718443251996
Hong Kong,zh-cn,True,gemini-2.5-flash,Confucian,False,1.9085352410186314,3.5652769410768643,-86.80697450333639
Hong Kong,zh-cn,True,gemini-2.5-pro,Confucian,False,4.161086015722158,4.239004425691711,-1.872549850571405
Hong Kong,zh-cn,True,gemini-3-pro-preview,Confucian,False,3.7687824496707676,2.5860846398021287,31.381429564127718
Hong Kong,zh-cn,True,gemma-3-4b-it,Confucian,False,0.5462139122511758,0.5792505096715812,-6.048289265326072
Hong Kong,zh-cn,True,gpt-4o,Confucian,False,1.2219495038126313,0.18781300972714984,84.63005147584657
Hong Kong,zh-cn,True,gpt-4o-mini,Confucian,False,3.0771353358859646,0.9134659738012386,70.31440368747269
Hong Kong,zh-cn,True,gpt-5.1,Confucian,False,2.688624170623228,1.172891579511643,56.3757704655402
Hong Kong,zh-cn,True,grok-4.1-fast,Confucian,False,2.86767759298982,3.1059193143340154,-8.307827976429047
Hong Kong,zh-cn,True,kimi-k2,Confucian,False,1.814642420137814,0.400565178301037,77.92594431521029
Hong Kong,zh-cn,True,llama-3.2-3b-instruct,Confucian,False,1.0910599233718166,1.1777260139603078,-7.943293372985234
Hong Kong,zh-cn,True,llama-3.3-70b-instruct,Confucian,False,2.0531235206359546,0.5085487495605541,75.23048445701741
Hong Kong,zh-cn,True,mistral-medium-3.1,Confucian,False,1.3552827586485305,1.8318659173107852,-35.16485070152422
Hong Kong,zh-cn,True,mistral-nemo,Confucian,False,1.9757142617216836,1.9466234502016415,1.4724199791265211
Hong Kong,zh-cn,True,phi-3-mini-128k-instruct,Confucian,False,1.8451731712335135,3.609765771718446,-95.63289928528972
Hong Kong,zh-cn,True,qwen3-max,Confucian,False,0.1782601755301432,1.46139780913649,-719.8117189048614
Hong Kong,zh-hk,True,claude-3-7-sonnet-20250219,Confucian,False,3.531906499629235,1.239272335971073,64.91208541049525
Hong Kong,zh-hk,True,claude-sonnet-4.5,Confucian,False,0.9644401864619443,0.6357658324556336,34.07928854686727
Hong Kong,zh-hk,True,deepseek-chat,Confucian,False,0.9013796486189165,0.8725674199823676,3.196458748618812
Hong Kong,zh-hk,True,deepseek-chat-v3.1,Confucian,False,0.3649901380482307,0.16871493532440793,53.77548110570771
Hong Kong,zh-hk,True,doubao-1-5-pro-32k-250115,Confucian,False,1.1005214205945504,0.9834949225784018,10.633731958885972
Hong Kong,zh-hk,True,gemini-2.5-flash,Confucian,False,2.2153839511820794,3.5652769410768643,-60.932687951201956
Hong Kong,zh-hk,True,gemini-2.5-pro,Confucian,False,4.161086015722158,4.239004425691711,-1.872549850571405
Hong Kong,zh-hk,True,gemini-3-pro-preview,Confucian,False,3.7461154711404907,2.5860846398021287,30.966232628840856
Hong Kong,zh-hk,True,gemma-3-4b-it,Confucian,False,2.509916182496323,0.5792505096715812,76.92151978176945
Hong Kong,zh-hk,True,gpt-4o,Confucian,False,0.6018139359595946,0.18781300972714984,68.79218002360126
Hong Kong,zh-hk,True,gpt-4o-mini,Confucian,False,1.440680586503995,0.9134659738012386,36.594830085280286
Hong Kong,zh-hk,True,gpt-5.1,Confucian,False,1.1420661984710263,1.172891579511643,-2.6990888165576634
Hong Kong,zh-hk,True,grok-4.1-fast,Confucian,False,4.421075418828965,3.1059193143340154,29.747425228120232
Hong Kong,zh-hk,True,kimi-k2,Confucian,False,0.9446075335776635,0.400565178301037,57.59453910092033
Hong Kong,zh-hk,True,llama-3.2-3b-instruct,Confucian,False,1.551878547419711,1.1777260139603078,24.109653044788967
Hong Kong,zh-hk,True,llama-3.3-70b-instruct,Confucian,False,3.068899578563081,0.5085487495605541,83.42895436811045
Hong Kong,zh-hk,True,mistral-medium-3.1,Confucian,False,1.5516335196955027,1.8318659173107852,-18.060475882879622
Hong Kong,zh-hk,True,mistral-nemo,Confucian,False,1.8021116509443562,1.9466234502016415,-8.01902585678069
Hong Kong,zh-hk,True,phi-3-mini-128k-instruct,Confucian,False,4.13650227412883,3.609765771718446,12.733862270662419
Hong Kong,zh-hk,True,qwen3-max,Confucian,False,1.3031452131480867,1.46139780913649,-12.14389573715296
Iraq,ar,False,claude-3-7-sonnet-20250219,African-Islamic,True,1.5376902946877957,0.8096913435236691,47.34366560542905
Iraq,ar,False,claude-sonnet-4.5,African-Islamic,True,1.1215235229966847,0.6720957072573586,40.072972748575566
Iraq,ar,False,deepseek-chat,African-Islamic,True,1.8784608204013382,1.29070947878556,31.288985920409218
Iraq,ar,False,deepseek-chat-v3.1,African-Islamic,True,1.8784608204013382,1.29070947878556,31.288985920409218
Iraq,ar,False,doubao-1-5-pro-32k-250115,African-Islamic,True,2.209817608397789,2.201009636113566,0.3985836772569441
Iraq,ar,False,gemini-2.5-flash,African-Islamic,True,1.8784608204013382,2.192680857779378,-16.727526811600242
Iraq,ar,False,gemini-2.5-pro,African-Islamic,True,1.6545197287546491,1.6545197287546491,0.0
Iraq,ar,False,gemini-3-pro-preview,African-Islamic,True,1.5287633342857063,1.8784608204013382,-22.874533832211725
Iraq,ar,False,gemma-3-4b-it,African-Islamic,True,2.802493517424411,2.405168267489539,14.177561784336529
Iraq,ar,False,gpt-4o,African-Islamic,True,0.751395566144887,1.1236358679580156,-49.53985870890165
Iraq,ar,False,gpt-4o-mini,African-Islamic,True,0.8831564861583664,1.7660758562818497,-99.97315130006976
Iraq,ar,False,gpt-5.1,African-Islamic,True,1.29070947878556,1.29070947878556,0.0
Iraq,ar,False,grok-4.1-fast,African-Islamic,True,3.2455805315666657,3.2455805315666657,0.0
Iraq,ar,False,kimi-k2,African-Islamic,True,1.1236358679580156,1.29070947878556,-14.86901723163816
Iraq,ar,False,llama-3.2-3b-instruct,African-Islamic,True,5.499281543929653,3.8341784479425036,30.278556983960257
Iraq,ar,False,llama-3.3-70b-instruct,African-Islamic,True,1.6545197287546491,0.900713255829507,45.56044027909715
Iraq,ar,False,mistral-medium-3.1,African-Islamic,True,2.523145787647176,2.523145787647176,0.0
Iraq,ar,False,mistral-nemo,African-Islamic,True,3.152440490981196,4.285395340939353,-35.938976586534224
Iraq,ar,False,phi-3-mini-128k-instruct,African-Islamic,True,4.665736833929852,3.2000124750276795,31.414638482034224
Iraq,ar,False,qwen3-max,African-Islamic,True,1.5376902946877957,2.377133604215955,-54.59118214039294
Italy,it,False,claude-3-7-sonnet-20250219,Catholic Europe,False,2.0098064395657773,2.790498693950575,-38.844151308096514
Italy,it,False,claude-sonnet-4.5,Catholic Europe,False,1.7435326264720854,2.5223268791037263,-44.66760419662899
Italy,it,False,deepseek-chat,Catholic Europe,False,0.8936262769201776,0.891853389275815,0.19839251487464102
Italy,it,False,deepseek-chat-v3.1,Catholic Europe,False,0.9022854637632572,0.9371277141924066,-3.8615551096023526
Italy,it,False,doubao-1-5-pro-32k-250115,Catholic Europe,False,0.727135399096826,1.6785320122370642,-130.84174066095073
Italy,it,False,gemini-2.5-flash,Catholic Europe,False,0.4794455798207935,0.8477643198020907,-76.82180324177081
Italy,it,False,gemini-2.5-pro,Catholic Europe,False,1.8640219091703376,2.2635390474694788,-21.433070949094333
Italy,it,False,gemini-3-pro-preview,Catholic Europe,False,1.2404703601878524,1.0034047353755913,19.110946332999102
Italy,it,False,gemma-3-4b-it,Catholic Europe,False,1.3839235910176821,2.466331546788694,-78.21298536973796
Italy,it,False,gpt-4o,Catholic Europe,False,0.8868729434104978,0.5372523665746758,39.421720939117286
Italy,it,False,gpt-4o-mini,Catholic Europe,False,2.1050911891255812,2.879272869765903,-36.776633935839314
Italy,it,False,gpt-5.1,Catholic Europe,False,1.223103481145094,2.6264881341655326,-114.7396499686651
Italy,it,False,grok-4.1-fast,Catholic Europe,False,0.5690208395667823,0.7702580351057479,-35.36552293799561
Italy,it,False,kimi-k2,Catholic Europe,False,1.9030417464798162,1.8535551664845984,2.600393821457486
Italy,it,False,llama-3.2-3b-instruct,Catholic Europe,False,2.371688652991116,3.278796096366843,-38.24732399978831
Italy,it,False,llama-3.3-70b-instruct,Catholic Europe,False,1.223103481145094,0.2143123730776039,82.47798519247443
Italy,it,False,mistral-medium-3.1,Catholic Europe,False,0.9617651892040687,2.3434517487169795,-143.6615272649198
Italy,it,False,mistral-nemo,Catholic Europe,False,2.847335579092559,3.1033306359944737,-8.990687953384825
Italy,it,False,phi-3-mini-128k-instruct,Catholic Europe,False,2.8511494472475674,1.4122271420737131,50.46814738395968
Italy,it,False,qwen3-max,Catholic Europe,False,0.3560451676430465,1.1142762170397138,-212.959230542579
Japan,ja,False,claude-3-7-sonnet-20250219,Confucian,False,1.773267963605483,1.5275129990005727,13.858873540196997
Japan,ja,False,claude-sonnet-4.5,Confucian,False,1.7692389176481986,1.5206437019058954,14.050969219733995
Japan,ja,False,deepseek-chat,Confucian,False,2.350303900790458,2.275409773912536,3.1865720366091144
Japan,ja,False,deepseek-chat-v3.1,Confucian,False,2.9692735729593394,1.8756134364980863,36.8325824343377
Japan,ja,False,doubao-1-5-pro-32k-250115,Confucian,False,2.3143090829290722,3.008524624357063,-29.996664946298644
Japan,ja,False,gemini-2.5-flash,Confucian,False,1.0528520235034358,1.342398335531787,-27.50114028986395
Japan,ja,False,gemini-2.5-pro,Confucian,False,0.7439849989480893,0.7612333159818452,-2.318368926543279
Japan,ja,False,gemini-3-pro-preview,Confucian,False,0.9954434829221295,0.45717050204237025,54.07368576060754
Japan,ja,False,gemma-3-4b-it,Confucian,False,3.0520520367117836,2.5322406006157583,17.031539103640554
Japan,ja,False,gpt-4o,Confucian,False,1.667602501266467,1.8559912256212028,-11.296980198318437
Japan,ja,False,gpt-4o-mini,Confucian,False,2.5387915709233813,2.1821128422255978,14.049153651792542
Japan,ja,False,gpt-5.1,Confucian,False,0.7545178975095133,0.5992377997835066,20.580041671450065
Japan,ja,False,grok-4.1-fast,Confucian,False,1.0105331237503046,4.109602948433218,-306.67671863952387
Japan,ja,False,kimi-k2,Confucian,False,1.8559912256212028,2.515321660587115,-35.524437069751414
Japan,ja,False,llama-3.2-3b-instruct,Confucian,False,2.921819035234602,0.29531747450970036,89.8926842850831
Japan,ja,False,llama-3.3-70b-instruct,Confucian,False,1.979449617010799,2.065292077137702,-4.336683257264975
Japan,ja,False,mistral-medium-3.1,Confucian,False,3.011129264385187,1.7752438462573774,41.04391773363981
Japan,ja,False,mistral-nemo,Confucian,False,0.9646760713587607,1.6771510020501081,-73.85639095285279
Japan,ja,False,phi-3-mini-128k-instruct,Confucian,False,1.6686663257877343,1.5318654530018634,8.198216184490375
Japan,ja,False,qwen3-max,Confucian,False,1.5863851463024001,1.8458019346674521,-16.35269902581409
Kazakhstan,ru,False,claude-3-7-sonnet-20250219,African-Islamic,True,0.8201225614867095,0.9759311605252667,-18.99820909159103
Kazakhstan,ru,False,claude-sonnet-4.5,African-Islamic,True,0.48161774969009236,0.8532825691482474,-77.17008347331696
Kazakhstan,ru,False,deepseek-chat,African-Islamic,True,0.8422823163629041,0.8828109990503682,-4.811769391345267
Kazakhstan,ru,False,deepseek-chat-v3.1,African-Islamic,True,1.0555851781058054,0.4601146330898775,56.41141590150687
Kazakhstan,ru,False,doubao-1-5-pro-32k-250115,African-Islamic,True,1.1458960782556944,0.8369974687640057,26.95694796005413
Kazakhstan,ru,False,gemini-2.5-flash,African-Islamic,True,1.2810867783334825,0.33816342440588204,73.60339438942724
Kazakhstan,ru,False,gemini-2.5-pro,African-Islamic,True,0.4270558825445776,0.3934444003082229,7.870511474068315
Kazakhstan,ru,False,gemini-3-pro-preview,African-Islamic,True,0.7957893474164879,0.7957893474164879,0.0
Kazakhstan,ru,False,gemma-3-4b-it,African-Islamic,True,1.4269885912356077,3.015391714736252,-111.31155029945054
Kazakhstan,ru,False,gpt-4o,African-Islamic,True,0.5135520026262315,0.48161774969009236,6.218309494039923
Kazakhstan,ru,False,gpt-4o-mini,African-Islamic,True,2.144800733182169,1.4277224713110286,33.43332789742362
Kazakhstan,ru,False,gpt-5.1,African-Islamic,True,0.6195379632970495,1.034710946309302,-67.01332405891483
Kazakhstan,ru,False,grok-4.1-fast,African-Islamic,True,2.302986026361904,2.8300849508977475,-22.88763016806131
Kazakhstan,ru,False,kimi-k2,African-Islamic,True,0.5632839046076141,0.8067083127222773,-43.215225239612266
Kazakhstan,ru,False,llama-3.2-3b-instruct,African-Islamic,True,4.181755204990551,2.492191532437069,40.40321802044124
Kazakhstan,ru,False,llama-3.3-70b-instruct,African-Islamic,True,0.19458614265973478,0.31962238365426054,-64.2575258882498
Kazakhstan,ru,False,mistral-medium-3.1,African-Islamic,True,0.3830854534262453,0.4601146330898775,-20.107571032702364
Kazakhstan,ru,False,mistral-nemo,African-Islamic,True,1.2930464891321587,2.908220411320344,-124.91228550276068
Kazakhstan,ru,False,phi-3-mini-128k-instruct,African-Islamic,True,4.446998797689357,2.68566042690071,39.607349831167745
Kazakhstan,ru,False,qwen3-max,African-Islamic,True,0.9371514007901373,0.5762551012959631,38.50992477735112
Jordan,ar,False,claude-3-7-sonnet-20250219,African-Islamic,True,0.3320036867620293,0.2804215880717867,15.53660418452376
Jordan,ar,False,claude-sonnet-4.5,African-Islamic,True,0.20125635578228143,0.058758604716573806,70.80409983168992
Jordan,ar,False,deepseek-chat,African-Islamic,True,0.2108623828030139,0.20125635578228143,4.555590662041575
Jordan,ar,False,deepseek-chat-v3.1,African-Islamic,True,0.464877571044647,0.20125635578228143,56.7076649170169
Jordan,ar,False,doubao-1-5-pro-32k-250115,African-Islamic,True,1.059582121053602,0.464877571044647,56.12632925682125
Jordan,ar,False,gemini-2.5-flash,African-Islamic,True,0.464877571044647,0.464877571044647,0.0
Jordan,ar,False,gemini-2.5-pro,African-Islamic,True,0.20125635578228143,0.20125635578228143,0.0
Jordan,ar,False,gemini-3-pro-preview,African-Islamic,True,0.20125635578228143,0.20125635578228143,0.0
Jordan,ar,False,gemma-3-4b-it,African-Islamic,True,4.597283501940723,3.5908822267623646,21.891216296613216
Jordan,ar,False,gpt-4o,African-Islamic,True,0.5837573886250946,0.32658712690404074,44.05430521860441
Jordan,ar,False,gpt-4o-mini,African-Islamic,True,1.4417236159433455,0.3974362997502373,72.43325313151733
Jordan,ar,False,gpt-5.1,African-Islamic,True,0.20125635578228143,0.20125635578228143,0.0
Jordan,ar,False,grok-4.1-fast,African-Islamic,True,0.464877571044647,1.3272795384086529,-185.51163168101746
Jordan,ar,False,kimi-k2,African-Islamic,True,0.2804215880717867,0.058758604716573806,79.04633337233228
Jordan,ar,False,llama-3.2-3b-instruct,African-Islamic,True,6.1144297104711764,5.262206616705275,13.937899920681712
Jordan,ar,False,llama-3.3-70b-instruct,African-Islamic,True,0.058758604716573806,0.20125635578228143,-242.5138441476876
Jordan,ar,False,mistral-medium-3.1,African-Islamic,True,0.20125635578228143,1.077371693900195,-435.3230658045367
Jordan,ar,False,mistral-nemo,African-Islamic,True,5.108543148711269,3.2493696921711237,36.393417896629856
Jordan,ar,False,phi-3-mini-128k-instruct,African-Islamic,True,6.491554738232305,3.6362498271682266,43.984916190379344
Jordan,ar,False,qwen3-max,African-Islamic,True,0.147404315227867,0.147404315227867,0.0
"Korea, Republic of",ko,False,claude-3-7-sonnet-20250219,Confucian,False,0.40009542144148724,0.643633614772248,-60.87002756825536
"Korea, Republic of",ko,False,claude-sonnet-4.5,Confucian,False,0.6024745640767304,0.14434945239663582,76.04057316214737
