country,native_language,model,native_distance,en_distance,advantage,cultural_region,is_islamic
Morocco,ar,gemma-3-4b-it,4.159894887874857,1.5903299793774996,61.769947985634246,African-Islamic,True
Morocco,ar,gpt-4o,0.7437254901471917,0.7571047754784735,-1.7989547902457856,African-Islamic,True
Morocco,ar,gpt-4o-mini,1.5532128690310663,1.4529256613841495,6.456758738387128,African-Islamic,True
Morocco,ar,gpt-5.1,1.070116487695195,1.0470330047898218,2.1571000139517666,African-Islamic,True
Morocco,ar,grok-4.1-fast,1.4722855203184313,1.4722855203184313,0.0,African-Islamic,True
Morocco,ar,kimi-k2,0.6367741532970831,1.0470330047898218,-64.42768591791993,African-Islamic,True
Morocco,ar,llama-3.2-3b-instruct,6.1273208854380945,4.3000649209701285,29.821450494139086,African-Islamic,True
Morocco,ar,llama-3.3-70b-instruct,0.8443026815000392,1.2269392589119745,-45.31983443806196,African-Islamic,True
Morocco,ar,mistral-medium-3.1,1.0470330047898218,0.8443026815000392,19.362362252418016,African-Islamic,True
Morocco,ar,mistral-nemo,4.289320572227907,3.3073890155924115,22.89247306422407,African-Islamic,True
Morocco,ar,phi-3-mini-128k-instruct,4.764914246354369,3.3560597233436167,29.56725872010531,African-Islamic,True
Morocco,ar,qwen3-max,0.9889170723649849,0.9889170723649849,0.0,African-Islamic,True
Jordan,fr,gpt-5.1,0.8528666673773032,0.20125635578228143,76.40236587025076,African-Islamic,True
Jordan,fr,gemini-2.5-flash,2.951686910147444,0.464877571044647,84.25044440023535,African-Islamic,True
Jordan,fr,gemma-3-4b-it,4.579712917149912,3.5908822267623646,21.591543144213624,African-Islamic,True
Jordan,fr,qwen3-max,1.3118984681023023,0.147404315227867,88.76404547974727,African-Islamic,True
Jordan,fr,gpt-4o,2.951686910147444,0.32658712690404074,88.93557694817548,African-Islamic,True
Jordan,fr,mistral-nemo,3.6819536273656013,3.2493696921711237,11.748761091920292,African-Islamic,True
Jordan,fr,kimi-k2,2.951686910147444,0.058758604716573806,98.00932122866519,African-Islamic,True
Jordan,fr,deepseek-chat,1.3113529841728737,0.20125635578228143,84.65277021432772,African-Islamic,True
Jordan,fr,gpt-4o-mini,2.951686910147444,0.3974362997502373,86.53528264180348,African-Islamic,True
Jordan,fr,doubao-1-5-pro-32k-250115,2.951686910147444,0.464877571044647,84.25044440023535,African-Islamic,True
Jordan,fr,grok-4.1-fast,0.6805551693687335,1.3272795384086529,-95.0289408042856,African-Islamic,True
Jordan,fr,deepseek-chat-v3.1,1.1308138392530172,0.20125635578228143,82.20252098124078,African-Islamic,True
Jordan,fr,llama-3.3-70b-instruct,0.6302236476503341,0.20125635578228143,68.06588319358906,African-Islamic,True
Jordan,fr,gemini-3-pro-preview,0.6302236476503341,0.20125635578228143,68.06588319358906,African-Islamic,True
Jordan,fr,mistral-medium-3.1,1.7508379386710622,1.077371693900195,38.46536734759404,African-Islamic,True
Jordan,fr,gemini-2.5-pro,2.951686910147444,0.20125635578228143,93.18164961566916,African-Islamic,True
Jordan,fr,claude-sonnet-4.5,0.9990755503145883,0.058758604716573806,94.11870256477883,African-Islamic,True
Jordan,fr,llama-3.2-3b-instruct,4.7099410954362675,5.262206616705275,-11.725529259890948,African-Islamic,True
Jordan,ar,claude-3-7-sonnet-20250219,0.3320036867620293,0.28042158807178647,15.536604184523828,African-Islamic,True
Jordan,ar,claude-sonnet-4.5,0.20125635578228143,0.058758604716573806,70.80409983168992,African-Islamic,True
Jordan,ar,deepseek-chat,0.2108623828030139,0.20125635578228143,4.555590662041575,African-Islamic,True
Jordan,ar,deepseek-chat-v3.1,0.464877571044647,0.20125635578228143,56.7076649170169,African-Islamic,True
Jordan,ar,doubao-1-5-pro-32k-250115,1.0595821210536025,0.464877571044647,56.12632925682127,African-Islamic,True
Jordan,ar,gemini-2.5-flash,0.464877571044647,0.464877571044647,0.0,African-Islamic,True
Jordan,ar,gemini-2.5-pro,0.20125635578228143,0.20125635578228143,0.0,African-Islamic,True
Jordan,ar,gemini-3-pro-preview,0.20125635578228143,0.20125635578228143,0.0,African-Islamic,True
Jordan,ar,gemma-3-4b-it,4.597283501940723,3.5908822267623646,21.891216296613216,African-Islamic,True
Jordan,ar,gpt-4o,0.5837573886250944,0.32658712690404074,44.05430521860439,African-Islamic,True
Jordan,ar,gpt-4o-mini,1.4417236159433455,0.3974362997502373,72.43325313151733,African-Islamic,True
Jordan,ar,gpt-5.1,0.20125635578228143,0.20125635578228143,0.0,African-Islamic,True
Jordan,ar,grok-4.1-fast,0.464877571044647,1.3272795384086529,-185.51163168101746,African-Islamic,True
Jordan,ar,kimi-k2,0.28042158807178647,0.058758604716573806,79.04633337233227,African-Islamic,True
Jordan,ar,llama-3.2-3b-instruct,6.1144297104711764,5.262206616705275,13.937899920681712,African-Islamic,True
Jordan,ar,llama-3.3-70b-instruct,0.058758604716573806,0.20125635578228143,-242.5138441476876,African-Islamic,True
Jordan,ar,mistral-medium-3.1,0.20125635578228143,1.077371693900195,-435.3230658045367,African-Islamic,True
Jordan,ar,mistral-nemo,5.108543148711269,3.2493696921711237,36.393417896629856,African-Islamic,True
Jordan,ar,phi-3-mini-128k-instruct,6.491554738232305,3.6362498271682266,43.984916190379344,African-Islamic,True
Jordan,ar,qwen3-max,0.147404315227867,0.147404315227867,0.0,African-Islamic,True
Palestine,fr,deepseek-chat,0.5757560907611018,0.6390298219200551,-10.98967638801887,African-Islamic,True
Palestine,fr,mistral-medium-3.1,0.8431401172473758,1.4255393075715705,-69.07501830485428,African-Islamic,True
Palestine,fr,gemini-2.5-flash,3.214292165517525,0.7653481436818101,76.18921665266282,African-Islamic,True
Palestine,fr,deepseek-chat-v3.1,2.247075358444499,0.4451244560221382,80.19094222410644,African-Islamic,True
Palestine,fr,gpt-4o-mini,2.361009686782486,2.1587918300826345,8.564888904603695,African-Islamic,True
Palestine,fr,gpt-5.1,0.6224381320141714,1.8251923945304884,-193.23274083872053,African-Islamic,True
Palestine,fr,kimi-k2,2.361009686782486,1.6596940453107847,29.704056082354903,African-Islamic,True
Palestine,fr,claude-sonnet-4.5,1.8514342798678176,0.7833256846089072,57.69087279377627,African-Islamic,True
Palestine,fr,gemma-3-4b-it,3.9690288241171485,2.6386135925876864,33.51991861196406,African-Islamic,True
Palestine,fr,gpt-4o,2.361009686782486,0.7884791770141251,66.60415323883566,African-Islamic,True
Palestine,fr,doubao-1-5-pro-32k-250115,2.361009686782486,2.1475384930543924,9.041521300109782,African-Islamic,True
Palestine,fr,llama-3.2-3b-instruct,3.4200189573050848,4.583267373112239,-34.01292303723877,African-Islamic,True
Palestine,fr,llama-3.3-70b-instruct,1.630761663553483,1.678313896234551,-2.915952327297794,African-Islamic,True
Palestine,fr,mistral-nemo,3.9733389577302987,4.0802951122958735,-2.6918457172521646,African-Islamic,True
Palestine,fr,gemini-3-pro-preview,0.6224381320141714,1.4255393075715705,-129.02506036360805,African-Islamic,True
Palestine,fr,qwen3-max,2.146135711013354,1.4255393075715705,33.57646022774278,African-Islamic,True
Palestine,fr,gemini-2.5-pro,2.361009686782486,0.6103991255842933,74.14669118041074,African-Islamic,True
Palestine,fr,grok-4.1-fast,2.980199419454482,0.7653481436818101,74.31889494757685,African-Islamic,True
Palestine,ar,claude-3-7-sonnet-20250219,1.221141273705826,1.1386075341053425,6.758738024636283,African-Islamic,True
Palestine,ar,claude-sonnet-4.5,0.8587239463160501,0.7833256846089072,8.780267748512614,African-Islamic,True
Palestine,ar,deepseek-chat,1.8229490893547178,0.6390298219200551,64.94527325794617,African-Islamic,True
Palestine,ar,deepseek-chat-v3.1,1.6173915230949687,0.4451244560221382,72.47886800034863,African-Islamic,True
Palestine,ar,doubao-1-5-pro-32k-250115,0.18886511126327366,2.1475384930543924,-1037.0752801774875,African-Islamic,True
Palestine,ar,gemini-2.5-flash,0.7653481436818101,0.7653481436818101,0.0,African-Islamic,True
Palestine,ar,gemini-2.5-pro,3.7743197393990497,0.6103991255842933,83.82757244404839,African-Islamic,True
Palestine,ar,gemini-3-pro-preview,0.7870049369223783,1.4255393075715705,-81.13473508135954,African-Islamic,True
Palestine,ar,gemma-3-4b-it,4.4569921413876035,2.6386135925876864,40.7983341930192,African-Islamic,True
Palestine,ar,gpt-4o,0.8294421905270762,0.7884791770141251,4.938621881160985,African-Islamic,True
Palestine,ar,gpt-4o-mini,2.183761248439463,2.1587918300826345,1.1434133825147643,African-Islamic,True
Palestine,ar,gpt-5.1,1.240978419528571,1.8251923945304884,-47.07688432034553,African-Islamic,True
Palestine,ar,grok-4.1-fast,1.7894686820540613,0.7653481436818101,57.23042535713467,African-Islamic,True
Palestine,ar,kimi-k2,0.6060099067353424,1.6596940453107847,-173.87242796933498,African-Islamic,True
Palestine,ar,llama-3.2-3b-instruct,5.264130295675456,4.583267373112239,12.934005891202085,African-Islamic,True
Palestine,ar,llama-3.3-70b-instruct,1.4255393075715705,1.678313896234551,-17.73185680116994,African-Islamic,True
Palestine,ar,mistral-medium-3.1,1.8944453762062206,1.4255393075715705,24.751627812762393,African-Islamic,True
Palestine,ar,mistral-nemo,4.578394764923373,4.0802951122958735,10.879351349158638,African-Islamic,True
Palestine,ar,phi-3-mini-128k-instruct,5.546342554844735,2.1725987814050223,60.82826186948631,African-Islamic,True
Palestine,ar,qwen3-max,2.8817834407493703,1.4255393075715705,50.53273998961985,African-Islamic,True
Kuwait,fr,gemini-2.5-flash,2.133762294915988,2.9351793723559783,-37.5588733266816,African-Islamic,True
Kuwait,fr,gpt-4o-mini,1.3710786163899236,1.7423511240399359,-27.0788635466856,African-Islamic,True
Kuwait,fr,grok-4.1-fast,2.560056104381654,3.2693173407476364,-27.704909871000456,African-Islamic,True
Kuwait,fr,gemini-3-pro-preview,1.4608300318386984,2.1434238807220454,-46.726438668856545,African-Islamic,True
Kuwait,fr,gpt-4o,1.3710786163899236,2.0553667422546087,-49.908744668954796,African-Islamic,True
Kuwait,fr,gpt-5.1,1.4608300318386984,2.1434238807220454,-46.726438668856545,African-Islamic,True
Kuwait,fr,doubao-1-5-pro-32k-250115,1.3710786163899236,2.9351793723559783,-114.07812340362817,African-Islamic,True
Kuwait,fr,deepseek-chat-v3.1,2.560056104381654,2.0553667422546087,19.713996160601564,African-Islamic,True
Kuwait,fr,llama-3.3-70b-instruct,1.4608300318386984,2.400366908524753,-64.31527667209106,African-Islamic,True
Kuwait,fr,gemma-3-4b-it,2.4566880821053036,1.6833324524234952,31.479601961477638,African-Islamic,True
Kuwait,fr,qwen3-max,1.7287637044313735,2.400366908524753,-38.84875662138476,African-Islamic,True
Kuwait,fr,kimi-k2,2.133762294915988,2.0553667422546087,3.6740527681161392,African-Islamic,True
Kuwait,fr,claude-sonnet-4.5,1.5352367918379781,1.8840797754223853,-22.72242206798431,African-Islamic,True
Kuwait,fr,gemini-2.5-pro,1.3710786163899236,2.1434238807220454,-56.331216539991104,African-Islamic,True
Kuwait,fr,deepseek-chat,1.3710786163899236,2.0553667422546087,-49.908744668954796,African-Islamic,True
Kuwait,fr,llama-3.2-3b-instruct,2.0858847543427674,3.6501252905501613,-74.99170474067076,African-Islamic,True
Kuwait,fr,mistral-nemo,1.5725655443148627,0.6994335184953517,55.52277480427171,African-Islamic,True
Kuwait,fr,mistral-medium-3.1,2.560056104381654,3.0158922959016237,-17.80571100530903,African-Islamic,True
Kuwait,ar,claude-3-7-sonnet-20250219,2.1434238807220454,1.7059289405121794,20.411032280861267,African-Islamic,True
Kuwait,ar,claude-sonnet-4.5,2.400366908524753,1.8840797754223853,21.50867566407479,African-Islamic,True
Kuwait,ar,deepseek-chat,2.400366908524753,2.0553667422546087,14.372809633598013,African-Islamic,True
Kuwait,ar,deepseek-chat-v3.1,2.2960911699979154,2.0553667422546087,10.48409709896342,African-Islamic,True
Kuwait,ar,doubao-1-5-pro-32k-250115,2.3072018242919405,2.9351793723559783,-27.218145437136105,African-Islamic,True
Kuwait,ar,gemini-2.5-flash,2.400366908524753,2.9351793723559783,-22.280446457242515,African-Islamic,True
Kuwait,ar,gemini-2.5-pro,2.1434238807220454,2.1434238807220454,0.0,African-Islamic,True
Kuwait,ar,gemini-3-pro-preview,2.400366908524753,2.1434238807220454,10.704323030374677,African-Islamic,True
Kuwait,ar,gemma-3-4b-it,0.7422878262768836,1.6833324524234952,-126.77624404358599,African-Islamic,True
Kuwait,ar,gpt-4o,1.882116158817906,2.0553667422546087,-9.20509515977566,African-Islamic,True
Kuwait,ar,gpt-4o-mini,0.7365793430855933,1.7423511240399359,-136.5462920452099,African-Islamic,True
Kuwait,ar,gpt-5.1,2.1434238807220454,2.1434238807220454,0.0,African-Islamic,True
Kuwait,ar,grok-4.1-fast,2.9351793723559783,3.2693173407476364,-11.383902855771838,African-Islamic,True
Kuwait,ar,kimi-k2,2.1434238807220454,2.0553667422546087,4.108246588993554,African-Islamic,True
Kuwait,ar,llama-3.2-3b-instruct,6.492121248437031,3.6501252905501613,43.77607640293342,African-Islamic,True
Kuwait,ar,llama-3.3-70b-instruct,2.2960911699979154,2.400366908524753,-4.541445909873539,African-Islamic,True
Kuwait,ar,mistral-medium-3.1,3.2693173407476364,3.0158922959016237,7.751619632863746,African-Islamic,True
Kuwait,ar,mistral-nemo,3.2681223879218084,0.6994335184953517,78.5983070560549,African-Islamic,True
Kuwait,ar,phi-3-mini-128k-instruct,6.263251305524732,1.4380506585810648,77.0398697348679,African-Islamic,True
Kuwait,ar,qwen3-max,3.2693173407476364,2.400366908524753,26.578956450405922,African-Islamic,True
Iraq,fr,deepseek-chat-v3.1,1.1071095669698665,1.29070947878556,-16.583716489615586,African-Islamic,True
Iraq,fr,gpt-5.1,0.8645275424099518,1.29070947878556,-49.29651346764338,African-Islamic,True
Iraq,fr,deepseek-chat,1.6729775038456238,1.29070947878556,22.849561585936193,African-Islamic,True
Iraq,fr,mistral-nemo,2.4510814525441065,4.285395340939353,-74.83692092285693,African-Islamic,True
Iraq,fr,mistral-medium-3.1,1.1071095669698665,2.523145787647176,-127.90389162230511,African-Islamic,True
Iraq,fr,grok-4.1-fast,3.382428133416911,3.2455805315666653,4.045839156144993,African-Islamic,True
Iraq,fr,claude-sonnet-4.5,0.47309604367237096,0.6720957072573586,-42.06326944530508,African-Islamic,True
Iraq,fr,gemini-3-pro-preview,0.8645275424099518,1.8784608204013382,-117.28177857294774,African-Islamic,True
Iraq,fr,gemma-3-4b-it,2.387536032418154,2.405168267489539,-0.7385117892242652,African-Islamic,True
Iraq,fr,gemini-2.5-flash,2.85924791390261,2.192680857779378,23.31267089090674,African-Islamic,True
Iraq,fr,kimi-k2,0.8645275424099518,1.29070947878556,-49.29651346764338,African-Islamic,True
Iraq,fr,gpt-4o-mini,2.077971352176708,1.7660758562818497,15.009614813416114,African-Islamic,True
Iraq,fr,doubao-1-5-pro-32k-250115,2.077971352176708,2.201009636113566,-5.921077006570529,African-Islamic,True
Iraq,fr,gemini-2.5-pro,1.6729775038456238,1.6545197287546491,1.103288899494843,African-Islamic,True
Iraq,fr,gpt-4o,2.077971352176708,1.1236358679580156,45.92630611673307,African-Islamic,True
Iraq,fr,llama-3.3-70b-instruct,1.6729775038456238,0.900713255829507,46.161065898431744,African-Islamic,True
Iraq,fr,llama-3.2-3b-instruct,3.1355825490683005,3.8341784479425036,-22.27962070658233,African-Islamic,True
Iraq,fr,qwen3-max,2.9599208723425714,2.377133604215955,19.689285398544477,African-Islamic,True
Iraq,ar,claude-3-7-sonnet-20250219,1.5376902946877957,0.8096913435236691,47.34366560542905,African-Islamic,True
Iraq,ar,claude-sonnet-4.5,1.1215235229966847,0.6720957072573586,40.072972748575566,African-Islamic,True
Iraq,ar,deepseek-chat,1.8784608204013382,1.29070947878556,31.288985920409218,African-Islamic,True
Iraq,ar,deepseek-chat-v3.1,1.8784608204013382,1.29070947878556,31.288985920409218,African-Islamic,True
Iraq,ar,doubao-1-5-pro-32k-250115,2.209817608397789,2.201009636113566,0.3985836772569441,African-Islamic,True
Iraq,ar,gemini-2.5-flash,1.8784608204013382,2.192680857779378,-16.727526811600242,African-Islamic,True
Iraq,ar,gemini-2.5-pro,1.6545197287546491,1.6545197287546491,0.0,African-Islamic,True
Iraq,ar,gemini-3-pro-preview,1.5287633342857063,1.8784608204013382,-22.874533832211725,African-Islamic,True
Iraq,ar,gemma-3-4b-it,2.802493517424411,2.405168267489539,14.177561784336529,African-Islamic,True
Iraq,ar,gpt-4o,0.7513955661448872,1.1236358679580156,-49.539858708901605,African-Islamic,True
Iraq,ar,gpt-4o-mini,0.8831564861583664,1.7660758562818497,-99.97315130006976,African-Islamic,True
Iraq,ar,gpt-5.1,1.29070947878556,1.29070947878556,0.0,African-Islamic,True
Iraq,ar,grok-4.1-fast,3.2455805315666653,3.2455805315666653,0.0,African-Islamic,True
Iraq,ar,kimi-k2,1.1236358679580156,1.29070947878556,-14.86901723163816,African-Islamic,True
Iraq,ar,llama-3.2-3b-instruct,5.499281543929653,3.8341784479425036,30.278556983960257,African-Islamic,True
Iraq,ar,llama-3.3-70b-instruct,1.6545197287546491,0.900713255829507,45.56044027909715,African-Islamic,True
Iraq,ar,mistral-medium-3.1,2.523145787647176,2.523145787647176,0.0,African-Islamic,True
Iraq,ar,mistral-nemo,3.152440490981196,4.285395340939353,-35.938976586534224,African-Islamic,True
Iraq,ar,phi-3-mini-128k-instruct,4.665736833929852,3.2000124750276795,31.414638482034224,African-Islamic,True
Iraq,ar,qwen3-max,1.5376902946877957,2.377133604215955,-54.59118214039294,African-Islamic,True
Qatar,fr,gpt-4o-mini,2.9164535384095536,0.7508584806862024,74.25439936561882,African-Islamic,True
Qatar,fr,deepseek-chat,2.9164535384095536,0.7343048069589658,74.82199536909447,African-Islamic,True
Qatar,fr,llama-3.3-70b-instruct,1.9636848068011974,1.5858925731628006,19.238944678388208,African-Islamic,True
Qatar,fr,claude-sonnet-4.5,0.8046461964096622,0.5034410011378282,37.433246638810196,African-Islamic,True
Qatar,fr,kimi-k2,2.9164535384095536,1.2069545569799924,58.61567684571488,African-Islamic,True
Qatar,fr,gemini-2.5-pro,2.5021652188904304,0.5034410011378282,79.87978582161429,African-Islamic,True
Qatar,fr,gpt-4o,2.9164535384095536,1.1918600682362814,59.13323999372727,African-Islamic,True
Qatar,fr,deepseek-chat-v3.1,0.9998375582849682,0.7343048069589658,26.55758919293585,African-Islamic,True
Qatar,fr,gemma-3-4b-it,3.2824297934553557,2.9035235231102257,11.543469142907764,African-Islamic,True
Qatar,fr,grok-4.1-fast,0.9998375582849682,1.4600052400919268,-46.02424443789539,African-Islamic,True
Qatar,fr,gemini-2.5-flash,1.702152735999855,1.4600052400919268,14.225955802120732,African-Islamic,True
Qatar,fr,gpt-5.1,0.7606052721730351,0.5034410011378282,33.81047705605476,African-Islamic,True
Qatar,fr,doubao-1-5-pro-32k-250115,2.9164535384095536,1.4600052400919268,49.93901939929001,African-Islamic,True
Qatar,fr,llama-3.2-3b-instruct,4.5133120985799495,6.954833969554072,-54.096012366224656,African-Islamic,True
Qatar,fr,qwen3-max,1.5826919848833092,1.4600052400919268,7.751776464605527,African-Islamic,True
Qatar,fr,mistral-nemo,2.3549701905960796,1.6254148447900971,30.979387710267392,African-Islamic,True
Qatar,fr,gemini-3-pro-preview,1.4095147009211433,2.2045000047724894,-56.40134887077154,African-Islamic,True
Qatar,fr,mistral-medium-3.1,0.9998375582849682,2.3855603738318276,-138.59479513090147,African-Islamic,True
Qatar,ar,claude-3-7-sonnet-20250219,1.1918600682362814,2.1816121090389458,-83.04263790524527,African-Islamic,True
Qatar,ar,claude-sonnet-4.5,1.5858925731628006,0.5034410011378282,68.25503759477238,African-Islamic,True
Qatar,ar,deepseek-chat,1.4600052400919268,0.7343048069589658,49.70533072109169,African-Islamic,True
Qatar,ar,deepseek-chat-v3.1,1.5858925731628006,0.7343048069589658,53.69769558258815,African-Islamic,True
Qatar,ar,doubao-1-5-pro-32k-250115,0.8899393792607442,1.4600052400919268,-64.05670702028328,African-Islamic,True
Qatar,ar,gemini-2.5-flash,1.4600052400919268,1.4600052400919268,0.0,African-Islamic,True
Qatar,ar,gemini-2.5-pro,0.5034410011378282,0.5034410011378282,0.0,African-Islamic,True
Qatar,ar,gemini-3-pro-preview,0.7343048069589658,2.2045000047724894,-200.215929935439,African-Islamic,True
Qatar,ar,gemma-3-4b-it,2.3839797893490977,2.9035235231102257,-21.79312660628637,African-Islamic,True
Qatar,ar,gpt-4o,1.1943567933944332,1.1918600682362814,0.20904349286246035,African-Islamic,True
Qatar,ar,gpt-4o-mini,2.309014179001708,0.7508584806862024,67.48142616383444,African-Islamic,True
Qatar,ar,gpt-5.1,1.452346858846567,0.5034410011378282,65.3360353918723,African-Islamic,True
Qatar,ar,grok-4.1-fast,1.4600052400919268,1.4600052400919268,0.0,African-Islamic,True
Qatar,ar,kimi-k2,1.327994135519834,1.2069545569799924,9.114466344571726,African-Islamic,True
Qatar,ar,llama-3.2-3b-instruct,7.398379825591987,6.954833969554072,5.99517551807262,African-Islamic,True
Qatar,ar,llama-3.3-70b-instruct,0.7343048069589658,1.5858925731628006,-115.97197214744952,African-Islamic,True
Qatar,ar,mistral-medium-3.1,1.4600052400919268,2.3855603738318276,-63.393959714940806,African-Islamic,True
Qatar,ar,mistral-nemo,4.7687679197491155,1.6254148447900971,65.91541311837187,African-Islamic,True
Qatar,ar,phi-3-mini-128k-instruct,6.646578149055535,3.4768390416090478,47.68978918719101,African-Islamic,True
Qatar,ar,qwen3-max,1.4600052400919268,1.4600052400919268,0.0,African-Islamic,True
Argentina,es,claude-3-7-sonnet-20250219,0.7762934223812519,1.7328067072407056,-123.21543082580604,Latin America,False
Argentina,es,claude-sonnet-4.5,1.8887136487876353,3.0425012398046447,-61.08853990426899,Latin America,False
Argentina,es,deepseek-chat,1.4572564496298732,0.5670399055895697,61.08853004331588,Latin America,False
Argentina,es,deepseek-chat-v3.1,3.12352121023151,0.19708423225198696,93.69031874647078,Latin America,False
Argentina,es,doubao-1-5-pro-32k-250115,0.4461488132069185,1.7142731734270154,-284.2379768097592,Latin America,False
Argentina,es,gemini-2.5-flash,1.7982250915116627,2.3921176156888824,-33.026595334512265,Latin America,False
Argentina,es,gemini-2.5-pro,4.7290096489369065,3.9773405521409004,15.894852254424627,Latin America,False
Argentina,es,gemini-3-pro-preview,1.585383051198088,1.17473657480606,25.902035226231206,Latin America,False
Argentina,es,gemma-3-4b-it,2.474051009955913,2.8798871258477385,-16.403708503126506,Latin America,False
Argentina,es,gpt-4o,2.114007678525274,0.965468640091961,54.32993692977174,Latin America,False
Argentina,es,gpt-4o-mini,2.881121423666992,4.638573449304758,-60.9988878358671,Latin America,False
Argentina,es,gpt-5.1,1.991673356071301,3.722613672629296,-86.9088453325691,Latin America,False
Argentina,es,grok-4.1-fast,2.337183926432035,2.751480396593868,-17.726310089523047,Latin America,False
Argentina,es,kimi-k2,3.9264687160676925,2.625733028206894,33.12736664723687,Latin America,False
Argentina,es,llama-3.2-3b-instruct,2.4439575677205476,2.8603958421083764,-17.039505099764728,Latin America,False
Argentina,es,llama-3.3-70b-instruct,1.3609245910477075,0.7821081286054554,42.53111937647113,Latin America,False
Argentina,es,mistral-medium-3.1,3.415682471903955,3.3721900037972703,1.273317073950414,Latin America,False
Argentina,es,mistral-nemo,3.2238353561510613,3.8107410641312107,-18.20520104602539,Latin America,False
Argentina,es,phi-3-mini-128k-instruct,3.383963850139771,3.024243960699603,10.630133930813416,Latin America,False
Argentina,es,qwen3-max,1.6428151938940174,2.0264641866961086,-23.35314369066162,Latin America,False
Austria,de,claude-3-7-sonnet-20250219,1.7048367495175414,2.68283547436949,-57.36612171979027,Catholic Europe,False
Austria,de,claude-sonnet-4.5,2.06464453990938,2.3250516528394862,-12.612685035920812,Catholic Europe,False
Austria,de,deepseek-chat,1.4216679519930162,1.7697159449324482,-24.481665528966058,Catholic Europe,False
Austria,de,deepseek-chat-v3.1,1.1957128539315007,2.3698636047046917,-98.1967156171807,Catholic Europe,False
Austria,de,doubao-1-5-pro-32k-250115,0.8586032329916318,0.6414651887430978,25.289683978006906,Catholic Europe,False
Austria,de,gemini-2.5-flash,2.4980175517381578,0.9431887061337285,62.242510847153824,Catholic Europe,False
Austria,de,gemini-2.5-pro,1.210711822020358,2.5761820105832722,-112.78242796740064,Catholic Europe,False
Austria,de,gemini-3-pro-preview,1.537933547054988,2.892116446674983,-88.0521074667459,Catholic Europe,False
Austria,de,gemma-3-4b-it,2.1310555307613392,2.063530110430105,3.1686372952989177,Catholic Europe,False
Austria,de,gpt-4o,0.5696320057479101,1.1124335338194733,-95.28985776683682,Catholic Europe,False
Austria,de,gpt-4o-mini,2.3245059140359485,1.7829470488996355,23.297805433242612,Catholic Europe,False
Austria,de,gpt-5.1,2.8588779583651114,2.8580318460162117,0.029595959016855074,Catholic Europe,False
Austria,de,grok-4.1-fast,1.2620672380676226,2.414972662264358,-91.35055482162528,Catholic Europe,False
Austria,de,kimi-k2,0.6878775977692999,3.146781912664224,-357.46247920688796,Catholic Europe,False
Austria,de,llama-3.2-3b-instruct,1.5979805805409162,0.39564459777637434,75.24096333871287,Catholic Europe,False
Austria,de,llama-3.3-70b-instruct,1.5507127258572249,1.717305881075548,-10.743005615448945,Catholic Europe,False
Austria,de,mistral-medium-3.1,1.0495643714838023,1.0212089076663031,2.701641232105868,Catholic Europe,False
Austria,de,mistral-nemo,3.4192199418042493,3.1348546112301947,8.316672674294272,Catholic Europe,False
Austria,de,phi-3-mini-128k-instruct,2.5941622591610694,0.9738463134590766,62.46008475298649,Catholic Europe,False
Austria,de,qwen3-max,1.4595729154036747,1.1914678775135263,18.368732048991088,Catholic Europe,False
Belarus,ru,claude-3-7-sonnet-20250219,0.3244707086220148,2.0642736494485536,-536.1972266203187,Orthodox Europe,False
Belarus,ru,claude-sonnet-4.5,1.1293012469312949,0.37921565996524065,66.42032752591908,Orthodox Europe,False
Belarus,ru,deepseek-chat,1.7953301434092233,0.7892572297911168,56.03832349785177,Orthodox Europe,False
Belarus,ru,deepseek-chat-v3.1,2.139789934592609,1.5087017525269133,29.492997039723317,Orthodox Europe,False
Belarus,ru,doubao-1-5-pro-32k-250115,1.926754740409641,2.5448240783289147,-32.07825702755858,Orthodox Europe,False
Belarus,ru,gemini-2.5-flash,1.6838069873532562,0.42539395963614235,74.73618040362152,Orthodox Europe,False
Belarus,ru,gemini-2.5-pro,1.9787264830688356,2.0137653247872778,-1.770777417609529,Orthodox Europe,False
Belarus,ru,gemini-3-pro-preview,0.35677974497622933,2.081004749351609,-483.2743530578669,Orthodox Europe,False
Belarus,ru,gemma-3-4b-it,1.9916255507973164,1.9169918188356145,3.7473777102238626,Orthodox Europe,False
Belarus,ru,gpt-4o,0.5134177735427466,0.5343570810321924,-4.0784150001192625,Orthodox Europe,False
Belarus,ru,gpt-4o-mini,0.1173352315711789,1.6601844196470175,-1314.9070125113294,Orthodox Europe,False
Belarus,ru,gpt-5.1,0.43635878097848213,0.42539395963614235,2.5127995173495736,Orthodox Europe,False
Belarus,ru,grok-4.1-fast,3.479151702283631,3.231185337158006,7.12720761681263,Orthodox Europe,False
Belarus,ru,kimi-k2,0.30391603117516874,0.8015009631044984,-163.72447679225434,Orthodox Europe,False
Belarus,ru,llama-3.2-3b-instruct,3.3801276663084034,2.0250993551959753,40.08808083253016,Orthodox Europe,False
Belarus,ru,llama-3.3-70b-instruct,1.7294145682912196,0.8779252157960385,49.23569906876123,Orthodox Europe,False
Belarus,ru,mistral-medium-3.1,0.4026303737096092,1.6773695956996417,-316.6028459913007,Orthodox Europe,False
Belarus,ru,mistral-nemo,0.7546885775794328,2.8914303793852603,-283.12894421420214,Orthodox Europe,False
Belarus,ru,phi-3-mini-128k-instruct,4.430840796151319,2.199177556166942,50.36658599701498,Orthodox Europe,False
